0.000000000000000000e+00,2.040000000000000036e+00,3.915789473684219146e+00
1.000000000000000000e+02,2.109999999999999876e+00,4.431578947368427279e+00
2.000000000000000000e+02,2.029999999999999805e+00,4.052631578947377022e+00
3.000000000000000000e+02,2.000000000000000000e+00,3.947368421052638965e+00
4.000000000000000000e+02,2.180000000000000160e+00,3.463157894736846654e+00
5.000000000000000000e+02,2.049999999999999822e+00,4.168421052631585688e+00
6.000000000000000000e+02,2.060000000000000053e+00,4.147368421052638254e+00
7.000000000000000000e+02,2.009999999999999787e+00,3.905263157894744541e+00
8.000000000000000000e+02,2.020000000000000018e+00,4.094736842105269226e+00
9.000000000000000000e+02,2.009999999999999787e+00,3.642105263157898953e+00
1.000000000000000000e+03,1.979999999999999982e+00,3.852631578947375512e+00
1.100000000000000000e+03,2.009999999999999787e+00,4.094736842105270114e+00
1.200000000000000000e+03,2.129999999999999893e+00,4.147368421052639142e+00
1.300000000000000000e+03,2.029999999999999805e+00,3.989473684210530724e+00
1.400000000000000000e+03,2.100000000000000089e+00,3.905263157894744541e+00
1.500000000000000000e+03,2.000000000000000000e+00,4.084210526315796841e+00
1.600000000000000000e+03,2.009999999999999787e+00,4.610526315789480023e+00
1.700000000000000000e+03,2.089999999999999858e+00,3.800000000000007816e+00
1.800000000000000000e+03,2.029999999999999805e+00,3.894736842105271712e+00
1.900000000000000000e+03,2.109999999999999876e+00,3.915789473684218258e+00
2.000000000000000000e+03,2.069999999999999840e+00,3.578947368421057540e+00
2.100000000000000000e+03,2.089999999999999858e+00,4.231578947368425325e+00
2.200000000000000000e+03,1.989999999999999991e+00,4.000000000000004441e+00
2.300000000000000000e+03,2.069999999999999840e+00,4.073684210526320904e+00
2.400000000000000000e+03,1.989999999999999991e+00,3.831578947368425414e+00
2.500000000000000000e+03,1.939999999999999947e+00,4.231578947368426213e+00
2.600000000000000000e+03,1.939999999999999947e+00,4.284210526315792578e+00
2.700000000000000000e+03,2.029999999999999805e+00,4.031578947368426924e+00
2.800000000000000000e+03,2.009999999999999787e+00,3.989473684210531168e+00
2.900000000000000000e+03,2.009999999999999787e+00,4.157894736842110639e+00
3.000000000000000000e+03,2.149999999999999911e+00,3.989473684210531612e+00
3.100000000000000000e+03,2.020000000000000018e+00,4.136842105263163205e+00
3.200000000000000000e+03,1.979999999999999982e+00,3.863157894736846121e+00
3.300000000000000000e+03,1.979999999999999982e+00,3.684210526315794265e+00
3.400000000000000000e+03,2.089999999999999858e+00,4.284210526315795242e+00
3.500000000000000000e+03,2.049999999999999822e+00,3.610526315789478691e+00
3.600000000000000000e+03,2.060000000000000053e+00,3.926315789473688422e+00
3.700000000000000000e+03,2.009999999999999787e+00,4.189473684210530458e+00
3.800000000000000000e+03,2.080000000000000071e+00,4.136842105263163205e+00
3.900000000000000000e+03,2.029999999999999805e+00,4.389473684210531523e+00
4.000000000000000000e+03,2.000000000000000000e+00,4.010526315789477714e+00
4.100000000000000000e+03,2.080000000000000071e+00,4.042105263157900197e+00
4.200000000000000000e+03,2.080000000000000071e+00,3.863157894736846565e+00
4.300000000000000000e+03,2.029999999999999805e+00,4.157894736842109751e+00
4.400000000000000000e+03,2.049999999999999822e+00,4.052631578947371693e+00
4.500000000000000000e+03,2.000000000000000000e+00,4.052631578947372581e+00
4.600000000000000000e+03,2.040000000000000036e+00,4.242105263157899486e+00
4.700000000000000000e+03,1.959999999999999964e+00,3.947368421052634524e+00
4.800000000000000000e+03,2.060000000000000053e+00,4.136842105263163205e+00
4.900000000000000000e+03,1.959999999999999964e+00,3.821052631578952585e+00
5.000000000000000000e+03,2.040000000000000036e+00,4.305263157894740011e+00
5.100000000000000000e+03,2.009999999999999787e+00,4.168421052631583912e+00
5.200000000000000000e+03,1.959999999999999964e+00,4.210526315789478780e+00
5.300000000000000000e+03,2.000000000000000000e+00,4.115789473684214883e+00
5.400000000000000000e+03,2.060000000000000053e+00,4.094736842105268337e+00
5.500000000000000000e+03,2.020000000000000018e+00,4.326315789473689222e+00
5.600000000000000000e+03,2.000000000000000000e+00,4.336842105263163383e+00
5.700000000000000000e+03,2.029999999999999805e+00,4.052631578947373470e+00
5.800000000000000000e+03,2.009999999999999787e+00,3.863157894736847453e+00
5.900000000000000000e+03,2.089999999999999858e+00,4.294736842105266739e+00
6.000000000000000000e+03,2.100000000000000089e+00,4.936842105263156810e+00
6.100000000000000000e+03,2.049999999999999822e+00,4.926315789473683537e+00
6.200000000000000000e+03,2.080000000000000071e+00,4.715789473684210087e+00
6.300000000000000000e+03,2.100000000000000089e+00,4.799999999999999822e+00
6.400000000000000000e+03,1.959999999999999964e+00,4.968421052631578405e+00
6.500000000000000000e+03,1.899999999999999911e+00,4.863157894736840348e+00
6.600000000000000000e+03,2.029999999999999805e+00,4.778947368421052388e+00
6.700000000000000000e+03,2.220000000000000195e+00,4.673684210526315219e+00
6.800000000000000000e+03,2.060000000000000053e+00,4.705263157894735038e+00
6.900000000000000000e+03,2.080000000000000071e+00,4.589473684210528148e+00
7.000000000000000000e+03,2.049999999999999822e+00,4.463157894736841769e+00
7.100000000000000000e+03,2.040000000000000036e+00,4.010526315789475937e+00
7.200000000000000000e+03,2.029999999999999805e+00,4.884210526315789558e+00
7.300000000000000000e+03,2.169999999999999929e+00,4.999999999999998224e+00
7.400000000000000000e+03,2.029999999999999805e+00,5.052631578947369029e+00
7.500000000000000000e+03,2.040000000000000036e+00,4.810526315789472207e+00
7.600000000000000000e+03,2.029999999999999805e+00,4.631578947368421240e+00
7.700000000000000000e+03,2.120000000000000107e+00,4.873684210526315397e+00
7.800000000000000000e+03,2.060000000000000053e+00,4.757894736842103178e+00
7.900000000000000000e+03,2.089999999999999858e+00,4.726315789473682472e+00
8.000000000000000000e+03,2.160000000000000142e+00,4.863157894736841236e+00
8.100000000000000000e+03,2.250000000000000000e+00,4.515789473684209021e+00
8.200000000000000000e+03,2.040000000000000036e+00,5.463157894736839104e+00
8.300000000000000000e+03,2.049999999999999822e+00,4.673684210526314331e+00
8.400000000000000000e+03,2.049999999999999822e+00,4.894736842105262831e+00
8.500000000000000000e+03,2.020000000000000018e+00,4.905263157894735215e+00
8.600000000000000000e+03,2.109999999999999876e+00,4.926315789473683537e+00
8.700000000000000000e+03,1.909999999999999920e+00,5.115789473684207778e+00
8.800000000000000000e+03,2.029999999999999805e+00,4.631578947368419463e+00
8.900000000000000000e+03,2.040000000000000036e+00,4.473684210526315930e+00
9.000000000000000000e+03,2.020000000000000018e+00,4.178947368421055408e+00
9.100000000000000000e+03,1.939999999999999947e+00,4.221052631578952941e+00
9.200000000000000000e+03,2.129999999999999893e+00,4.157894736842109751e+00
9.300000000000000000e+03,1.959999999999999964e+00,4.600000000000004974e+00
9.400000000000000000e+03,1.949999999999999956e+00,4.115789473684215771e+00
9.500000000000000000e+03,2.069999999999999840e+00,3.884210526315793999e+00
9.600000000000000000e+03,2.080000000000000071e+00,4.073684210526320904e+00
9.700000000000000000e+03,2.049999999999999822e+00,3.842105263157899131e+00
9.800000000000000000e+03,2.020000000000000018e+00,4.052631578947373470e+00
9.900000000000000000e+03,2.000000000000000000e+00,4.389473684210525306e+00
