0.000000000000000000e+00,2.080000000000000071e+00,2.842105263157895578e+00
1.000000000000000000e+02,2.319999999999999840e+00,2.273684210526317084e+00
2.000000000000000000e+02,2.120000000000000107e+00,3.178947368421053632e+00
3.000000000000000000e+02,2.149999999999999911e+00,3.210526315789473895e+00
4.000000000000000000e+02,2.180000000000000160e+00,3.210526315789475227e+00
5.000000000000000000e+02,2.160000000000000142e+00,2.800000000000001155e+00
6.000000000000000000e+02,2.140000000000000124e+00,3.168421052631579027e+00
7.000000000000000000e+02,2.100000000000000089e+00,3.147368421052630705e+00
8.000000000000000000e+02,2.149999999999999911e+00,3.063157894736842746e+00
9.000000000000000000e+02,2.100000000000000089e+00,2.589473684210527704e+00
1.000000000000000000e+03,2.209999999999999964e+00,2.978947368421053898e+00
1.100000000000000000e+03,2.100000000000000089e+00,3.242105263157896378e+00
1.200000000000000000e+03,2.009999999999999787e+00,3.284210526315790801e+00
1.300000000000000000e+03,2.089999999999999858e+00,3.484210526315790091e+00
1.400000000000000000e+03,2.189999999999999947e+00,2.389473684210527527e+00
1.500000000000000000e+03,2.060000000000000053e+00,3.178947368421056741e+00
1.600000000000000000e+03,2.160000000000000142e+00,2.726315789473685136e+00
1.700000000000000000e+03,2.169999999999999929e+00,3.031578947368421595e+00
1.800000000000000000e+03,2.240000000000000213e+00,2.821052631578947256e+00
1.900000000000000000e+03,2.240000000000000213e+00,3.463157894736843545e+00
2.000000000000000000e+03,2.080000000000000071e+00,2.705263157894738590e+00
2.100000000000000000e+03,2.149999999999999911e+00,3.863157894736845677e+00
2.200000000000000000e+03,1.989999999999999991e+00,3.178947368421054520e+00
2.300000000000000000e+03,2.089999999999999858e+00,2.800000000000001155e+00
2.400000000000000000e+03,1.989999999999999991e+00,2.600000000000001865e+00
2.500000000000000000e+03,2.140000000000000124e+00,3.705263157894740367e+00
2.600000000000000000e+03,2.149999999999999911e+00,3.410526315789475849e+00
2.700000000000000000e+03,2.180000000000000160e+00,3.000000000000001776e+00
2.800000000000000000e+03,2.069999999999999840e+00,3.431578947368421950e+00
2.900000000000000000e+03,2.140000000000000124e+00,3.526315789473685403e+00
3.000000000000000000e+03,2.109999999999999876e+00,3.631578947368423016e+00
3.100000000000000000e+03,2.229999999999999982e+00,3.031578947368422927e+00
3.200000000000000000e+03,2.080000000000000071e+00,3.694736842105265762e+00
3.300000000000000000e+03,2.109999999999999876e+00,2.663157894736843723e+00
3.400000000000000000e+03,2.189999999999999947e+00,3.000000000000001332e+00
3.500000000000000000e+03,2.180000000000000160e+00,3.157894736842106198e+00
3.600000000000000000e+03,2.080000000000000071e+00,2.389473684210527082e+00
3.700000000000000000e+03,2.069999999999999840e+00,3.063157894736844078e+00
3.800000000000000000e+03,2.029999999999999805e+00,3.021052631578949654e+00
3.900000000000000000e+03,2.209999999999999964e+00,3.284210526315789469e+00
4.000000000000000000e+03,2.140000000000000124e+00,3.042105263157894868e+00
4.100000000000000000e+03,2.209999999999999964e+00,2.978947368421052122e+00
4.200000000000000000e+03,2.149999999999999911e+00,2.642105263157895845e+00
4.300000000000000000e+03,2.129999999999999893e+00,3.347368421052634435e+00
4.400000000000000000e+03,2.040000000000000036e+00,3.273684210526316640e+00
4.500000000000000000e+03,2.259999999999999787e+00,2.863157894736843900e+00
4.600000000000000000e+03,2.140000000000000124e+00,3.326315789473685669e+00
4.700000000000000000e+03,2.209999999999999964e+00,2.821052631578949033e+00
4.800000000000000000e+03,2.250000000000000000e+00,3.757894736842106287e+00
4.900000000000000000e+03,2.180000000000000160e+00,2.852631578947370627e+00
5.000000000000000000e+03,2.100000000000000089e+00,2.715789473684210975e+00
5.100000000000000000e+03,2.200000000000000178e+00,3.189473684210528237e+00
5.200000000000000000e+03,2.180000000000000160e+00,2.357894736842106376e+00
5.300000000000000000e+03,2.140000000000000124e+00,2.873684210526318061e+00
5.400000000000000000e+03,2.169999999999999929e+00,2.789473684210528326e+00
5.500000000000000000e+03,2.160000000000000142e+00,2.968421052631581070e+00
5.600000000000000000e+03,2.129999999999999893e+00,2.694736842105263985e+00
5.700000000000000000e+03,2.069999999999999840e+00,3.536842105263159119e+00
5.800000000000000000e+03,2.209999999999999964e+00,3.147368421052633369e+00
5.900000000000000000e+03,2.120000000000000107e+00,2.968421052631580181e+00
6.000000000000000000e+03,2.149999999999999911e+00,3.210526315789477003e+00
6.100000000000000000e+03,2.229999999999999982e+00,3.315789473684211064e+00
6.200000000000000000e+03,2.240000000000000213e+00,2.610526315789475138e+00
6.300000000000000000e+03,2.160000000000000142e+00,2.726315789473685580e+00
6.400000000000000000e+03,2.060000000000000053e+00,2.421052631578948233e+00
6.500000000000000000e+03,2.080000000000000071e+00,3.073684210526316019e+00
6.600000000000000000e+03,2.140000000000000124e+00,3.168421052631580803e+00
6.700000000000000000e+03,2.240000000000000213e+00,3.063157894736844078e+00
6.800000000000000000e+03,2.109999999999999876e+00,3.010526315789475049e+00
6.900000000000000000e+03,2.180000000000000160e+00,2.663157894736842835e+00
7.000000000000000000e+03,2.069999999999999840e+00,3.231578947368421773e+00
7.100000000000000000e+03,2.149999999999999911e+00,2.484210526315790091e+00
7.200000000000000000e+03,2.040000000000000036e+00,3.115789473684213995e+00
7.300000000000000000e+03,2.250000000000000000e+00,3.315789473684211508e+00
7.400000000000000000e+03,2.040000000000000036e+00,2.642105263157897177e+00
7.500000000000000000e+03,2.240000000000000213e+00,3.242105263157896378e+00
7.600000000000000000e+03,2.009999999999999787e+00,3.221052631578949832e+00
7.700000000000000000e+03,2.089999999999999858e+00,2.757894736842105399e+00
7.800000000000000000e+03,2.140000000000000124e+00,3.347368421052633547e+00
7.900000000000000000e+03,2.229999999999999982e+00,3.010526315789475049e+00
8.000000000000000000e+03,2.020000000000000018e+00,2.884210526315790002e+00
8.100000000000000000e+03,2.140000000000000124e+00,3.410526315789476293e+00
8.200000000000000000e+03,2.169999999999999929e+00,3.105263157894737169e+00
8.300000000000000000e+03,1.989999999999999991e+00,2.378947368421053810e+00
8.400000000000000000e+03,2.209999999999999964e+00,3.042105263157894868e+00
8.500000000000000000e+03,2.149999999999999911e+00,3.315789473684212840e+00
8.600000000000000000e+03,2.120000000000000107e+00,3.157894736842107530e+00
8.700000000000000000e+03,2.209999999999999964e+00,2.757894736842106287e+00
8.800000000000000000e+03,2.240000000000000213e+00,2.578947368421054431e+00
8.900000000000000000e+03,2.160000000000000142e+00,3.200000000000001066e+00
9.000000000000000000e+03,2.149999999999999911e+00,3.021052631578949210e+00
9.100000000000000000e+03,2.080000000000000071e+00,3.473684210526317262e+00
9.200000000000000000e+03,2.089999999999999858e+00,2.631578947368421240e+00
9.300000000000000000e+03,2.129999999999999893e+00,2.915789473684212485e+00
9.400000000000000000e+03,2.180000000000000160e+00,3.473684210526319038e+00
9.500000000000000000e+03,2.229999999999999982e+00,3.126315789473685491e+00
9.600000000000000000e+03,2.180000000000000160e+00,2.494736842105264252e+00
9.700000000000000000e+03,2.180000000000000160e+00,2.515789473684211242e+00
9.800000000000000000e+03,2.250000000000000000e+00,3.010526315789474161e+00
9.900000000000000000e+03,2.140000000000000124e+00,3.652631578947368673e+00
