0.000000000000000000e+00,1.899999999999999911e+00,5.961589736431740505e+00
1.000000000000000000e+01,2.500000000000000000e+00,9.089045388654104940e+00
2.000000000000000000e+01,2.299999999999999822e+00,8.856319891080817186e+00
3.000000000000000000e+01,1.699999999999999956e+00,1.046319701509959010e+01
4.000000000000000000e+01,2.299999999999999822e+00,7.925858354697263408e+00
5.000000000000000000e+01,2.000000000000000000e+00,5.764160402336275801e+00
6.000000000000000000e+01,1.800000000000000044e+00,6.704953932018694829e+00
7.000000000000000000e+01,2.200000000000000178e+00,8.151474524164452617e+00
8.000000000000000000e+01,2.000000000000000000e+00,5.636927210642926234e+00
9.000000000000000000e+01,2.500000000000000000e+00,5.808991523779106103e+00
1.000000000000000000e+02,2.399999999999999911e+00,5.978000670326315102e+00
1.100000000000000000e+02,2.200000000000000178e+00,7.708658249536578744e+00
1.200000000000000000e+02,2.000000000000000000e+00,8.867813814078779444e+00
1.300000000000000000e+02,2.100000000000000089e+00,6.789045052707701089e+00
1.400000000000000000e+02,1.899999999999999911e+00,7.999585892143490362e+00
1.500000000000000000e+02,2.100000000000000089e+00,5.126895812794387552e+00
1.600000000000000000e+02,2.100000000000000089e+00,7.400424980695771815e+00
1.700000000000000000e+02,2.100000000000000089e+00,6.741076761838665554e+00
1.800000000000000000e+02,1.699999999999999956e+00,9.386647005404887167e+00
1.900000000000000000e+02,2.200000000000000178e+00,9.144429349210742686e+00
2.000000000000000000e+02,1.899999999999999911e+00,6.163694259202415537e+00
2.100000000000000000e+02,1.800000000000000044e+00,1.003681575062558551e+01
2.200000000000000000e+02,2.000000000000000000e+00,8.751848111583090173e+00
2.300000000000000000e+02,2.000000000000000000e+00,8.558240982502050898e+00
2.400000000000000000e+02,1.800000000000000044e+00,6.925300920355455858e+00
2.500000000000000000e+02,2.000000000000000000e+00,7.460503759626503140e+00
2.600000000000000000e+02,1.800000000000000044e+00,6.858876300364772582e+00
2.700000000000000000e+02,1.600000000000000089e+00,6.541301452349836509e+00
2.800000000000000000e+02,2.100000000000000089e+00,7.250254809363009478e+00
2.900000000000000000e+02,2.299999999999999822e+00,5.986479361168020041e+00
3.000000000000000000e+02,2.000000000000000000e+00,6.717539452222489160e+00
3.100000000000000000e+02,2.000000000000000000e+00,8.463512453394741897e+00
3.200000000000000000e+02,2.200000000000000178e+00,7.743023289496744788e+00
3.300000000000000000e+02,2.000000000000000000e+00,8.744081239995775690e+00
3.400000000000000000e+02,2.200000000000000178e+00,7.129892168424826870e+00
3.500000000000000000e+02,2.000000000000000000e+00,7.600706058631748085e+00
3.600000000000000000e+02,1.699999999999999956e+00,9.265383323963805040e+00
3.700000000000000000e+02,1.899999999999999911e+00,6.194966271129331403e+00
3.800000000000000000e+02,2.000000000000000000e+00,6.948284312191686851e+00
3.900000000000000000e+02,2.100000000000000089e+00,7.125191041689534543e+00
4.000000000000000000e+02,2.100000000000000089e+00,4.393943317980839147e+00
4.100000000000000000e+02,2.100000000000000089e+00,9.359549122625191231e+00
4.200000000000000000e+02,1.899999999999999911e+00,7.092940478268334736e+00
4.300000000000000000e+02,2.100000000000000089e+00,8.674962148977655829e+00
4.400000000000000000e+02,2.100000000000000089e+00,6.953454808993527081e+00
4.500000000000000000e+02,1.899999999999999911e+00,6.207506261795788127e+00
4.600000000000000000e+02,2.200000000000000178e+00,4.911100334768407905e+00
4.700000000000000000e+02,2.100000000000000089e+00,8.066275212633716052e+00
4.800000000000000000e+02,2.200000000000000178e+00,8.426131078578643852e+00
4.900000000000000000e+02,1.800000000000000044e+00,7.441091377566698029e+00
5.000000000000000000e+02,2.000000000000000000e+00,6.943394269201830227e+00
5.100000000000000000e+02,2.100000000000000089e+00,5.909272008872202164e+00
5.200000000000000000e+02,1.800000000000000044e+00,4.620066154303098749e+00
5.300000000000000000e+02,2.299999999999999822e+00,7.231440964621958400e+00
5.400000000000000000e+02,2.100000000000000089e+00,7.849442829027762691e+00
5.500000000000000000e+02,2.100000000000000089e+00,6.167292056745568019e+00
5.600000000000000000e+02,2.000000000000000000e+00,8.829438116783915547e+00
5.700000000000000000e+02,2.000000000000000000e+00,7.873544339134467052e+00
5.800000000000000000e+02,1.800000000000000044e+00,4.344832784334194287e+00
5.900000000000000000e+02,1.800000000000000044e+00,8.425587382400596681e+00
6.000000000000000000e+02,2.100000000000000089e+00,5.317501553624403243e+00
6.100000000000000000e+02,2.100000000000000089e+00,6.079285946863232759e+00
6.200000000000000000e+02,2.100000000000000089e+00,8.140481452592130296e+00
6.300000000000000000e+02,1.800000000000000044e+00,7.530535834610963875e+00
6.400000000000000000e+02,2.500000000000000000e+00,5.788529539001919133e+00
6.500000000000000000e+02,1.899999999999999911e+00,8.262845433387694172e+00
6.600000000000000000e+02,2.100000000000000089e+00,7.406907503600448806e+00
6.700000000000000000e+02,2.200000000000000178e+00,8.463093244151705719e+00
6.800000000000000000e+02,2.100000000000000089e+00,8.416521922462770533e+00
6.900000000000000000e+02,2.100000000000000089e+00,6.286065701119925464e+00
7.000000000000000000e+02,2.100000000000000089e+00,7.445822806899930590e+00
7.100000000000000000e+02,2.000000000000000000e+00,4.457431243819387490e+00
7.200000000000000000e+02,2.000000000000000000e+00,6.501006457003140504e+00
7.300000000000000000e+02,2.299999999999999822e+00,7.956784178743840918e+00
7.400000000000000000e+02,2.000000000000000000e+00,7.616340222915269464e+00
7.500000000000000000e+02,1.800000000000000044e+00,7.794237439102651877e+00
7.600000000000000000e+02,2.100000000000000089e+00,7.933183829455558111e+00
7.700000000000000000e+02,2.100000000000000089e+00,8.498402601587063288e+00
7.800000000000000000e+02,2.200000000000000178e+00,7.677726211114776156e+00
7.900000000000000000e+02,2.000000000000000000e+00,7.883658542843839712e+00
8.000000000000000000e+02,2.000000000000000000e+00,5.500605551724802922e+00
8.100000000000000000e+02,2.299999999999999822e+00,5.291956070342893170e+00
8.200000000000000000e+02,2.200000000000000178e+00,8.810283062419911104e+00
8.300000000000000000e+02,1.699999999999999956e+00,8.120209698991915914e+00
8.400000000000000000e+02,2.200000000000000178e+00,9.924000724529681960e+00
8.500000000000000000e+02,1.899999999999999911e+00,7.576044441884391745e+00
8.600000000000000000e+02,1.899999999999999911e+00,6.512968274475073649e+00
8.700000000000000000e+02,2.000000000000000000e+00,8.700341502789495252e+00
8.800000000000000000e+02,2.000000000000000000e+00,6.799456404243372276e+00
8.900000000000000000e+02,2.100000000000000089e+00,6.361531828654809040e+00
9.000000000000000000e+02,2.100000000000000089e+00,6.388503472302639707e+00
9.100000000000000000e+02,2.000000000000000000e+00,8.074049126186853442e+00
9.200000000000000000e+02,1.800000000000000044e+00,6.350842213219079824e+00
9.300000000000000000e+02,1.800000000000000044e+00,8.929544565074330364e+00
9.400000000000000000e+02,2.299999999999999822e+00,7.205384955887927489e+00
9.500000000000000000e+02,2.000000000000000000e+00,6.049411573270823794e+00
9.600000000000000000e+02,2.100000000000000089e+00,6.968499520421303828e+00
9.700000000000000000e+02,2.000000000000000000e+00,6.139499659921737518e+00
9.800000000000000000e+02,2.200000000000000178e+00,6.357280034554429804e+00
9.900000000000000000e+02,1.800000000000000044e+00,6.033975017990603540e+00
