Episodes,S3,S1,B3,B2,B1,S2,episode_len
20726,8.571674311926605,9.006307339449542,11.43348623853211,11.05447247706422,10.980504587155963,8.95355504587156,1.8256880733944953
20839,8.482853982300885,9.0,11.45796460176991,11.032632743362832,11.03650442477876,8.99004424778761,1.7787610619469028
20942,8.533980582524272,9.053398058252426,11.398058252427184,11.027912621359222,11.019417475728156,8.967233009708737,1.9320388349514563
21058,8.537715517241379,9.017780172413794,11.489762931034482,11.028556034482758,10.998922413793103,8.927262931034482,1.706896551724138
21173,8.570652173913043,9.020108695652175,11.404891304347826,11.045108695652173,10.982608695652173,8.976630434782608,1.7652173913043478
21287,8.513706140350877,9.018092105263158,11.439144736842104,11.027412280701755,11.010416666666666,8.991228070175438,1.7543859649122806
21398,8.494932432432432,9.006193693693694,11.440878378378379,11.05123873873874,11.032094594594595,8.974662162162161,1.7837837837837838
21507,8.548738532110091,9.007454128440367,11.438646788990825,11.006307339449542,11.01433486238532,8.984518348623853,1.8440366972477065
21619,8.47265625,8.994977678571429,11.487165178571429,11.030133928571429,11.044084821428571,8.970982142857142,1.7857142857142858
21735,8.542564655172415,9.0,11.441271551724139,10.995689655172415,11.02532327586207,8.995150862068966,1.7327586206896552
21844,8.456422018348624,9.012614678899082,11.495412844036696,11.065940366972477,11.052178899082568,8.917431192660551,1.834862385321101
21958,8.521381578947368,9.03015350877193,11.424342105263158,11.027412280701755,11.006030701754385,8.990679824561404,1.7456140350877194
22065,8.503504672897197,9.032126168224298,11.423481308411215,11.020443925233645,11.01927570093458,9.001168224299066,1.8691588785046729
22179,8.547697368421053,9.0,11.46765350877193,11.024671052631579,10.988486842105264,8.971491228070175,1.763157894736842
22289,8.467045454545454,9.007386363636364,11.480681818181818,11.061363636363636,11.014204545454545,8.969318181818181,1.809090909090909
22398,8.494839449541285,9.0,11.412844036697248,11.056766055045872,11.045871559633028,8.989678899082568,1.8440366972477065
22513,8.607065217391304,9.005978260869565,11.419565217391304,11.034239130434782,10.965217391304348,8.967934782608696,1.7391304347826086
22626,8.545353982300885,9.01216814159292,11.423119469026549,11.015486725663717,11.023783185840708,8.980088495575222,1.7699115044247788
22742,8.482758620689655,9.023706896551724,11.426724137931034,11.031788793103448,11.054418103448276,8.980603448275861,1.7241379310344827
22856,8.569627192982455,9.006030701754385,11.399671052631579,11.074013157894736,10.990131578947368,8.960526315789474,1.7456140350877194
22964,8.491898148148149,9.022569444444445,11.427083333333334,11.030092592592593,11.03761574074074,8.99074074074074,1.8518518518518519
23077,8.537610619469026,9.001106194690266,11.4679203539823,11.04037610619469,10.976769911504425,8.976216814159292,1.7787610619469028
23191,8.52905701754386,9.03015350877193,11.399671052631579,11.03234649122807,11.038377192982455,8.970394736842104,1.7543859649122806
23297,8.505306603773585,9.012971698113208,11.451061320754716,11.015330188679245,11.035377358490566,8.97995283018868,1.8867924528301887
23409,8.559151785714286,8.99609375,11.369419642857142,11.02734375,11.023995535714286,9.023995535714286,1.7857142857142858
23523,8.486293859649123,9.049342105263158,11.43421052631579,11.039473684210526,10.971491228070175,9.019188596491228,1.7543859649122806
23631,8.474537037037036,9.025462962962964,11.421875,11.068287037037036,11.046296296296296,8.963541666666666,1.8518518518518519
23742,8.565878378378379,9.061936936936936,11.410472972972974,11.016891891891891,10.943693693693694,9.001126126126126,1.8018018018018018
23854,8.546316964285714,9.006138392857142,11.399553571428571,11.065290178571429,11.012834821428571,8.969866071428571,1.7767857142857142
23965,8.53885135135135,9.030968468468469,11.35867117117117,11.043355855855856,11.04222972972973,8.985923423423424,1.7927927927927927
24072,8.561331775700934,9.00876168224299,11.37733644859813,11.01285046728972,11.055490654205608,8.984228971962617,1.8878504672897196
24181,8.567087155963304,9.031536697247706,11.381307339449542,11.038990825688073,10.993119266055047,8.98795871559633,1.834862385321101
24297,8.570043103448276,9.012931034482758,11.392780172413794,11.020474137931034,11.030711206896552,8.973060344827585,1.7155172413793103
24404,8.52161214953271,9.0,11.38376168224299,11.04731308411215,11.08411214953271,8.96320093457944,1.8691588785046729
24517,8.567477876106194,9.0304203539823,11.383296460176991,11.055309734513274,11.004424778761061,8.959070796460177,1.7699115044247788
24637,8.555729166666667,9.034375,11.373958333333333,11.0359375,11.028125,8.971875,1.675
24747,8.49375,9.0,11.397727272727273,11.024431818181819,11.099431818181818,8.98465909090909,1.8181818181818181
24860,8.565265486725664,9.024336283185841,11.337389380530974,11.02212389380531,11.044800884955752,9.00608407079646,1.7699115044247788
24967,8.526285046728972,9.0,11.414135514018692,11.035630841121495,11.029205607476635,8.994742990654206,1.8598130841121496
25083,8.57219827586207,9.00592672413793,11.387931034482758,11.007004310344827,11.021012931034482,9.00592672413793,1.7327586206896552
25196,8.491703539823009,8.99004424778761,11.45796460176991,11.029867256637168,11.02212389380531,9.008296460176991,1.7699115044247788
25306,8.531818181818181,9.0125,11.403977272727273,11.051136363636363,11.034090909090908,8.966477272727273,1.8181818181818181
25420,8.498355263157896,9.012061403508772,11.399671052631579,11.03015350877193,11.073464912280702,8.986293859649123,1.7456140350877194
25534,8.516995614035087,9.06030701754386,11.40953947368421,11.05921052631579,10.949561403508772,9.00438596491228,1.7543859649122806
25648,8.56140350877193,9.012061403508772,11.40844298245614,11.018092105263158,11.023574561403509,8.976425438596491,1.763157894736842
25767,8.574579831932773,8.988970588235293,11.429096638655462,11.03939075630252,11.0,8.967962184873949,1.680672268907563
25876,8.569954128440367,9.025229357798166,11.361238532110091,11.021788990825687,11.026949541284404,8.994839449541285,1.8256880733944953
25994,8.538135593220339,9.01165254237288,11.377118644067796,11.026483050847459,11.046610169491526,9.0,1.7033898305084745
26109,8.559239130434783,9.0,11.391304347826088,11.03695652173913,11.032065217391304,8.980434782608695,1.7391304347826086
26222,8.547566371681416,9.018252212389381,11.428097345132743,11.042588495575222,11.01216814159292,8.951327433628318,1.761061946902655
26335,8.462942477876107,9.018252212389381,11.415929203539823,11.05862831858407,11.063053097345133,8.981194690265486,1.7787610619469028
26454,8.544117647058824,9.005777310924369,11.403361344537815,11.03939075630252,10.981092436974789,9.02626050420168,1.680672268907563
26568,8.557565789473685,9.0,11.40953947368421,11.037280701754385,11.005482456140351,8.990131578947368,1.7543859649122806
26683,8.53695652173913,9.041847826086956,11.376630434782609,11.048913043478262,11.015217391304347,8.980434782608695,1.7391304347826086
26800,8.504273504273504,9.052884615384615,11.427884615384615,11.0133547008547,11.006410256410257,8.995192307692308,1.7094017094017093
26916,8.477909482758621,9.021012931034482,11.464439655172415,11.005387931034482,11.049568965517242,8.981681034482758,1.7155172413793103
27034,8.636122881355933,9.069915254237289,11.376588983050848,11.033898305084746,10.915783898305085,8.967690677966102,1.694915254237288
27149,8.548369565217392,8.998369565217391,11.414673913043478,11.027717391304348,11.05,8.960869565217392,1.7391304347826086
27273,8.553931451612904,9.022177419354838,11.385584677419354,11.012600806451612,11.052923387096774,8.972782258064516,1.6209677419354838
27394,8.488119834710744,9.0,11.454545454545455,11.023243801652892,11.051652892561984,8.982438016528926,1.6528925619834711
27512,8.490466101694915,9.0,11.414724576271187,11.048199152542374,11.070444915254237,8.976165254237289,1.694915254237288
27624,8.469866071428571,9.0,11.441964285714286,11.059151785714286,11.089285714285714,8.939732142857142,1.7857142857142858
27742,8.51165254237288,9.0,11.46239406779661,11.005296610169491,11.048199152542374,8.972457627118644,1.6864406779661016
27863,8.480888429752065,9.005681818181818,11.396694214876034,11.051136363636363,11.09349173553719,8.972107438016529,1.6528925619834711
27982,8.520483193277311,8.995273109243698,11.438550420168067,11.03781512605042,11.031512605042018,8.976365546218487,1.680672268907563
28099,8.511217948717949,9.001068376068377,11.447115384615385,11.011217948717949,11.043803418803419,8.985576923076923,1.7094017094017093
28220,8.537190082644628,8.995351239669422,11.460227272727273,11.015495867768594,11.02892561983471,8.962809917355372,1.6528925619834711
28349,8.522771317829458,9.0,11.439437984496124,10.998062015503876,11.061531007751938,8.978197674418604,1.558139534883721
28463,8.507675438596491,9.012061403508772,11.457785087719298,11.039473684210526,11.012609649122806,8.970394736842104,1.7543859649122806
28591,8.52392578125,9.02685546875,11.4658203125,11.005859375,10.9951171875,8.982421875,1.5625
28716,8.5055,9.011,11.431,11.0205,11.0505,8.9815,1.6
28833,8.510149572649572,9.005876068376068,11.432692307692308,11.01923076923077,11.036858974358974,8.995192307692308,1.7094017094017093
28956,8.5005081300813,9.00558943089431,11.452743902439025,11.04369918699187,11.029471544715447,8.96798780487805,1.6178861788617886
29072,8.530711206896552,9.017780172413794,11.377155172413794,11.015086206896552,11.064116379310345,8.995150862068966,1.7155172413793103
29196,8.560987903225806,9.038810483870968,11.419858870967742,11.029737903225806,10.95866935483871,8.991935483870968,1.6290322580645162
29323,8.545275590551181,8.996062992125983,11.442913385826772,11.011318897637794,11.013287401574804,8.991141732283465,1.5748031496062993
29445,8.569159836065573,9.0,11.409323770491802,10.982581967213115,11.061987704918034,8.976946721311476,1.639344262295082
29570,8.5145,9.0055,11.45,11.0115,11.0355,8.983,1.584
29691,8.477789256198347,9.017045454545455,11.432334710743802,11.013946280991735,11.082128099173554,8.976756198347108,1.6611570247933884
29812,8.496384297520661,9.039772727272727,11.426652892561984,11.046487603305785,11.008264462809917,8.982438016528926,1.6611570247933884
29932,8.519791666666666,9.0,11.4125,11.031770833333333,11.055208333333333,8.980729166666666,1.6583333333333334
30050,8.498940677966102,9.01165254237288,11.46239406779661,11.018008474576272,11.022245762711865,8.986758474576272,1.7033898305084745
30174,8.522177419354838,9.0,11.449092741935484,11.04586693548387,11.01008064516129,8.972782258064516,1.6129032258064515
30299,8.53,9.001,11.3905,11.0315,11.0605,8.9865,1.6
30430,8.530057251908397,9.005248091603054,11.43368320610687,11.021469465648854,11.013835877862595,8.995706106870228,1.5190839694656488
30547,8.545405982905983,8.990384615384615,11.422008547008547,11.01602564102564,11.050213675213675,8.975961538461538,1.7179487179487178
30671,8.518145161290322,9.0,11.399193548387096,11.038810483870968,11.071068548387096,8.972782258064516,1.6129032258064515
30795,8.516129032258064,8.996471774193548,11.467237903225806,11.027217741935484,11.029233870967742,8.963709677419354,1.6048387096774193
30918,8.519308943089431,9.0,11.388719512195122,11.03201219512195,11.06910569105691,8.990853658536585,1.6260162601626016
31043,8.5365,9.0055,11.4175,11.0485,11.0505,8.9415,1.608
31175,8.526988636363637,9.020833333333334,11.430397727272727,11.025094696969697,11.035037878787879,8.961647727272727,1.5075757575757576
31298,8.516768292682928,9.027947154471544,11.411585365853659,11.016768292682928,11.036077235772357,8.990853658536585,1.6341463414634145
31431,8.484492481203008,9.015507518796992,11.43562030075188,11.027725563909774,11.045112781954888,8.99154135338346,1.4962406015037595
31556,8.537,9.0495,11.3735,11.0185,11.0215,9.0,1.608
31673,8.581196581196581,9.0,11.373931623931623,11.017094017094017,11.027777777777779,9.0,1.7094017094017093
31799,8.525297619047619,9.006448412698413,11.409722222222221,11.016865079365079,11.05952380952381,8.982142857142858,1.5873015873015872
31932,8.525845864661655,9.0,11.355263157894736,11.042293233082706,11.097744360902256,8.978853383458647,1.5037593984962405
32056,8.51461693548387,9.00554435483871,11.34929435483871,11.036290322580646,11.098790322580646,8.99546370967742,1.6129032258064515
32191,8.545370370370371,9.040740740740741,11.375,11.044907407407408,11.01898148148148,8.975,1.474074074074074
32322,8.589217557251908,9.0,11.34351145038168,11.023854961832061,11.047709923664122,8.995706106870228,1.534351145038168
32454,8.575284090909092,8.984848484848484,11.409090909090908,11.034090909090908,11.022253787878787,8.974431818181818,1.5075757575757576
32582,8.49755859375,9.0107421875,11.4482421875,11.02978515625,11.0390625,8.974609375,1.5703125
32714,8.590435606060606,9.020833333333334,11.353693181818182,11.050189393939394,11.010416666666666,8.974431818181818,1.5151515151515151
32843,8.595930232558139,9.04796511627907,11.32703488372093,11.02858527131783,11.017926356589147,8.982558139534884,1.550387596899225
32975,8.581912878787879,9.005208333333334,11.349431818181818,11.03125,11.049242424242424,8.982954545454545,1.5151515151515151
33109,8.597481343283581,9.020522388059701,11.322294776119403,11.015391791044776,11.065298507462687,8.979011194029852,1.492537313432836
33244,8.533333333333333,9.0,11.379166666666666,11.041666666666666,11.070833333333333,8.975,1.4814814814814814
33375,8.56631679389313,9.0,11.352099236641221,11.025763358778626,11.08158396946565,8.974236641221374,1.5267175572519085
33506,8.536259541984732,9.026240458015268,11.372614503816793,11.004770992366412,11.060114503816793,9.0,1.5267175572519085
33642,8.565716911764707,9.005055147058824,11.3515625,11.003216911764707,11.074448529411764,9.0,1.463235294117647
33772,8.5875,9.026442307692308,11.301923076923076,11.038942307692308,11.058173076923078,8.987019230769231,1.5461538461538462
33911,8.559802158273381,9.004946043165468,11.368255395683454,11.023381294964029,11.047661870503598,8.995953237410072,1.4388489208633093
34041,8.60576923076923,9.026442307692308,11.348557692307692,11.012980769230769,11.053846153846154,8.952403846153846,1.5384615384615385
34176,8.618981481481482,9.0,11.316666666666666,11.027777777777779,11.069907407407408,8.966666666666667,1.474074074074074
34311,8.579166666666667,9.030555555555555,11.310648148148148,11.012962962962963,11.063888888888888,9.002777777777778,1.4814814814814814
34448,8.585310218978103,9.050182481751825,11.32390510948905,11.023722627737227,11.016423357664234,9.000456204379562,1.4598540145985401
34584,8.611672794117647,9.060661764705882,11.318474264705882,10.979319852941176,11.046415441176471,8.983455882352942,1.4779411764705883
34722,8.614583333333334,9.00498188405797,11.316123188405797,11.02445652173913,11.056159420289855,8.983695652173912,1.4420289855072463
34854,8.606060606060606,9.015625,11.323863636363637,10.989109848484848,11.078125,8.987215909090908,1.5227272727272727
34988,8.592350746268657,9.010261194029852,11.344216417910447,11.016324626865671,11.070429104477611,8.966417910447761,1.4850746268656716
35125,8.610857664233576,9.045164233576642,11.316149635036496,11.028740875912408,11.01140510948905,8.987682481751825,1.467153284671533
35261,8.561580882352942,9.0,11.376378676470589,11.041360294117647,11.053768382352942,8.966911764705882,1.463235294117647
35397,8.554227941176471,9.015165441176471,11.357996323529411,11.033088235294118,11.043658088235293,8.995863970588236,1.4705882352941178
35541,8.6015625,9.0,11.296875,11.03125,11.08203125,8.98828125,1.3888888888888888
35679,8.604166666666666,9.019927536231885,11.332427536231885,11.010416666666666,11.040307971014492,8.992753623188406,1.4565217391304348
35814,8.595833333333333,9.015277777777778,11.370833333333334,11.01898148148148,11.007407407407408,8.991666666666667,1.4814814814814814
35960,8.607020547945206,9.0,11.335188356164384,11.007705479452055,11.061643835616438,8.988441780821917,1.36986301369863
36097,8.629105839416058,9.015054744525548,11.324361313868613,11.012773722627736,11.02691605839416,8.991788321167883,1.4525547445255473
36233,8.589154411764707,9.005055147058824,11.329044117647058,11.012408088235293,11.068474264705882,8.995863970588236,1.4779411764705883
36373,8.580803571428572,9.004910714285714,11.373660714285714,11.020089285714286,11.036607142857143,8.98392857142857,1.4285714285714286
36519,8.595462328767123,9.009417808219178,11.318921232876713,11.019263698630137,11.064640410958905,8.992294520547945,1.3630136986301369
36655,8.609834558823529,9.015165441176471,11.318474264705882,11.008731617647058,11.051930147058824,8.995863970588236,1.4779411764705883
36794,8.615557553956835,9.004946043165468,11.319694244604317,11.023381294964029,11.056654676258994,8.979766187050359,1.4388489208633093
36931,8.561587591240876,9.0,11.369525547445255,11.02463503649635,11.067974452554745,8.976277372262773,1.4598540145985401
37072,8.55718085106383,8.99290780141844,11.352393617021276,11.047872340425531,11.059840425531915,8.989804964539006,1.4184397163120568
37212,8.604017857142857,9.000892857142857,11.344642857142857,11.020089285714286,11.020982142857143,9.009375,1.4285714285714286
37347,8.600462962962963,9.005092592592593,11.3125,11.036574074074075,11.05787037037037,8.9875,1.474074074074074
37492,8.625,9.00948275862069,11.314224137931035,11.01896551724138,11.051724137931034,8.980603448275861,1.3862068965517242
37636,8.618055555555555,9.00954861111111,11.284288194444445,11.01953125,11.07638888888889,8.9921875,1.3888888888888888
37772,8.640165441176471,9.0,11.28125,11.028952205882353,11.066176470588236,8.983455882352942,1.463235294117647
37922,8.617916666666666,9.009166666666667,11.317916666666667,11.006666666666666,11.048333333333334,9.0,1.34
38064,8.652288732394366,9.004841549295774,11.293133802816902,11.003080985915492,11.046654929577464,9.0,1.4014084507042253
38204,8.611160714285715,9.0,11.29732142857143,11.036160714285714,11.067410714285714,8.987946428571428,1.4357142857142857
38344,8.626785714285715,9.014732142857143,11.310714285714285,10.992410714285715,11.071428571428571,8.98392857142857,1.4285714285714286
38484,8.680803571428571,8.985714285714286,11.321428571428571,11.011160714285714,11.025,8.975892857142858,1.4214285714285715
38618,8.672108208955224,9.020522388059701,11.260261194029852,11.010727611940299,11.048973880597014,8.98740671641791,1.492537313432836
38756,8.65126811594203,9.014945652173912,11.273097826086957,11.016304347826088,11.048460144927537,8.995923913043478,1.4565217391304348
38898,8.659330985915492,9.048415492957746,11.263644366197184,11.03169014084507,11.00088028169014,8.996038732394366,1.408450704225352
39042,8.678385416666666,9.019097222222221,11.241319444444445,11.0234375,11.037760416666666,9.0,1.375
39186,8.658854166666666,9.004774305555555,11.296006944444445,11.01171875,11.040364583333334,8.98828125,1.4027777777777777
39327,8.677748226950355,9.004875886524824,11.234485815602836,11.007978723404255,11.070035460992909,9.004875886524824,1.4184397163120568
39466,8.692446043165468,9.01978417266187,11.258992805755396,11.012140287769784,11.036870503597122,8.979766187050359,1.4388489208633093
39612,8.707619863013699,9.009417808219178,11.241866438356164,11.01541095890411,11.04109589041096,8.98458904109589,1.36986301369863
39761,8.705536912751677,9.010906040268456,11.221895973154362,11.026426174496644,11.039010067114093,8.996224832214764,1.342281879194631
