Episodes,S3,S1,B3,B2,B1,S2,episode_len
19132,11.43362831858407,11.077433628318584,8.904314159292035,8.836283185840708,8.803650442477876,10.944690265486726,1.7787610619469028
19258,11.407242063492063,11.077876984126984,8.88343253968254,8.930059523809524,8.773313492063492,10.928075396825397,1.5873015873015872
19382,11.432459677419354,11.111391129032258,8.90171370967742,8.893649193548388,8.729334677419354,10.931451612903226,1.6129032258064515
19499,11.45405982905983,11.06784188034188,8.847222222222221,8.915598290598291,8.774038461538462,10.941239316239317,1.7008547008547008
19619,11.438541666666667,11.0515625,8.929166666666667,8.872916666666667,8.81875,10.8890625,1.6666666666666667
19739,11.415104166666667,11.073958333333334,8.9078125,8.90625,8.7578125,10.9390625,1.6666666666666667
19858,11.415966386554622,11.040966386554622,8.953781512605042,8.875525210084033,8.802521008403362,10.91123949579832,1.680672268907563
19976,11.42584745762712,11.025953389830509,8.962923728813559,8.897775423728813,8.814618644067796,10.872881355932204,1.694915254237288
20095,11.334558823529411,11.043067226890756,8.998949579831933,8.915966386554622,8.788340336134453,10.919117647058824,1.6890756302521008
20220,11.4615,11.056,8.9315,8.8895,8.707,10.9545,1.6
20346,11.354662698412698,11.05406746031746,9.031746031746032,8.902281746031745,8.763392857142858,10.893849206349206,1.5793650793650793
20473,11.456692913385826,11.026082677165354,8.943897637795276,8.918307086614174,8.720472440944881,10.934547244094489,1.5748031496062993
20594,11.411673553719009,11.070247933884298,8.940082644628099,8.852789256198347,8.784607438016529,10.94059917355372,1.6611570247933884
20718,11.42741935483871,11.076108870967742,8.908770161290322,8.910282258064516,8.754032258064516,10.923387096774194,1.6129032258064515
20852,11.308768656716419,10.993470149253731,9.082089552238806,8.890391791044776,8.79384328358209,10.931436567164178,1.492537313432836
20974,11.390368852459016,11.026127049180328,8.949795081967213,8.934426229508198,8.776639344262295,10.92264344262295,1.6229508196721312
21103,11.386627906976743,10.984980620155039,9.017926356589147,8.943313953488373,8.722383720930232,10.944767441860465,1.565891472868217
21227,11.326612903225806,11.010584677419354,9.039818548387096,8.913810483870968,8.794858870967742,10.914314516129032,1.6129032258064515
21357,11.445673076923077,10.993269230769231,9.01875,8.85576923076923,8.742307692307692,10.944230769230769,1.5384615384615385
21486,11.422480620155039,11.039728682170542,8.978682170542635,8.916182170542635,8.749515503875969,10.893410852713178,1.550387596899225
21616,11.423076923076923,11.027403846153845,8.960576923076923,8.915384615384616,8.73798076923077,10.935576923076923,1.5384615384615385
21753,11.455748175182482,10.989507299270073,8.970346715328468,8.963959854014599,8.672445255474452,10.947992700729927,1.4598540145985401
21889,11.342830882352942,10.960477941176471,9.153492647058824,8.9296875,8.689338235294118,10.924172794117647,1.4705882352941178
22020,11.410782442748092,11.029580152671755,8.982824427480915,8.916984732824428,8.701812977099237,10.958015267175572,1.5267175572519085
22157,11.406478102189782,10.99771897810219,9.010492700729927,8.953467153284672,8.692974452554745,10.938868613138686,1.4598540145985401
22291,11.446361940298507,10.996735074626866,8.99580223880597,8.91044776119403,8.705690298507463,10.944962686567164,1.492537313432836
22429,11.428894927536232,11.03034420289855,8.965126811594203,8.94927536231884,8.675271739130435,10.951086956521738,1.4420289855072463
22560,11.385019083969466,11.012881679389313,8.970896946564885,8.998091603053435,8.693225190839694,10.939885496183207,1.534351145038168
22701,11.456117021276595,11.00177304964539,8.96232269503546,8.94281914893617,8.679521276595745,10.957446808510639,1.4184397163120568
22841,11.410714285714286,11.016964285714286,9.046875,8.904017857142858,8.65669642857143,10.964732142857143,1.4285714285714286
22974,11.404605263157896,10.991071428571429,9.033364661654135,8.946428571428571,8.686090225563909,10.93843984962406,1.4962406015037595
23111,11.417883211678832,10.96441605839416,9.067062043795621,8.951642335766424,8.672445255474452,10.926551094890511,1.4598540145985401
23251,11.390625,10.9875,9.08125,8.947767857142857,8.672767857142857,10.920089285714285,1.4357142857142857
23393,11.413732394366198,11.03036971830986,8.965228873239436,8.94762323943662,8.680457746478874,10.962588028169014,1.408450704225352
23526,11.470394736842104,11.012687969924812,8.956296992481203,8.873590225563909,8.686090225563909,11.00093984962406,1.5037593984962405
23664,11.447916666666666,10.94927536231884,9.041666666666666,8.915760869565217,8.650815217391305,10.994565217391305,1.4420289855072463
23804,11.404464285714285,10.970982142857142,9.071428571428571,8.954017857142857,8.652678571428572,10.946428571428571,1.4357142857142857
23948,11.3984375,10.991753472222221,9.051215277777779,8.938368055555555,8.67578125,10.944444444444445,1.3888888888888888
24088,11.459821428571429,11.002232142857142,8.969642857142857,8.93794642857143,8.672767857142857,10.957589285714286,1.4285714285714286
24225,11.389142335766424,10.977645985401459,9.08257299270073,8.894160583941606,8.688868613138686,10.967609489051094,1.4598540145985401
24370,11.40603448275862,10.972413793103449,9.076724137931034,8.925,8.659051724137932,10.960775862068965,1.3724137931034484
24512,11.380281690140846,10.967429577464788,9.067341549295774,8.973151408450704,8.66637323943662,10.945422535211268,1.408450704225352
24657,11.465086206896551,10.963793103448277,9.070258620689655,8.95,8.620258620689656,10.930603448275862,1.3793103448275863
24805,11.38597972972973,10.993243243243244,9.04856418918919,8.944679054054054,8.640625,10.986908783783784,1.3581081081081081
24951,11.422945205479452,10.961044520547945,9.053510273972602,8.924657534246576,8.665667808219178,10.972174657534246,1.36986301369863
25105,11.422483766233766,10.974025974025974,9.049512987012987,8.926542207792208,8.6387987012987,10.988636363636363,1.2987012987012987
25250,11.363362068965516,10.969396551724138,9.158620689655173,8.935344827586206,8.639655172413793,10.933620689655172,1.3793103448275863
25389,11.41591726618705,10.97706834532374,9.050359712230216,8.933902877697841,8.657823741007194,10.964928057553957,1.4388489208633093
25535,11.41138698630137,10.991010273972602,9.01027397260274,8.904537671232877,8.661815068493151,11.02097602739726,1.3630136986301369
25682,11.411989795918368,10.984268707482993,9.07482993197279,8.900085034013605,8.637755102040817,10.991071428571429,1.3605442176870748
25826,11.391493055555555,10.958333333333334,9.075086805555555,8.946180555555555,8.63671875,10.9921875,1.3958333333333333
25980,11.492694805194805,10.956980519480519,9.05762987012987,8.949269480519481,8.591314935064934,10.95211038961039,1.2922077922077921
26133,11.445669934640524,10.965277777777779,9.050245098039216,8.900735294117647,8.6515522875817,10.986519607843137,1.3071895424836601
26279,11.422945205479452,10.99015410958904,9.127996575342467,8.894263698630137,8.657962328767123,10.906678082191782,1.3767123287671232
26428,11.428271812080537,10.988255033557047,9.008808724832214,8.922818791946309,8.632130872483222,11.019714765100671,1.342281879194631
26572,11.47265625,10.97265625,9.00390625,8.8984375,8.6484375,11.00390625,1.3819444444444444
26727,11.445564516129032,11.009274193548388,9.011290322580646,8.93024193548387,8.597983870967742,11.005645161290323,1.2967741935483872
26882,11.456451612903226,10.972983870967742,9.060483870967742,8.93991935483871,8.576209677419355,10.993951612903226,1.2903225806451613
27035,11.433823529411764,10.978349673202615,9.054738562091503,8.941176470588236,8.609477124183007,10.982434640522875,1.3006535947712419
27176,11.46409574468085,10.938386524822695,9.101507092198581,8.851063829787234,8.627659574468085,11.017287234042554,1.4184397163120568
27341,11.442045454545454,10.955681818181818,9.09621212121212,8.936363636363636,8.567424242424243,11.002272727272727,1.2181818181818183
27493,11.422286184210526,10.966282894736842,9.078125,8.93297697368421,8.603618421052632,10.99671052631579,1.3157894736842106
27647,11.437905844155845,10.953327922077921,9.050324675324676,8.9237012987013,8.602272727272727,11.032467532467532,1.2987012987012987
27802,11.413709677419355,10.956854838709678,9.11491935483871,8.924596774193548,8.597983870967742,10.991935483870968,1.2903225806451613
27962,11.42265625,10.93984375,9.105859375,8.946484375,8.57734375,11.0078125,1.25
28116,11.475243506493506,10.960633116883116,9.027597402597403,8.901785714285714,8.609577922077921,11.025162337662337,1.2987012987012987
28272,11.481971153846153,10.96474358974359,9.020833333333334,8.92548076923077,8.59014423076923,11.016826923076923,1.2756410256410255
28423,11.47019867549669,10.9557119205298,9.0442880794702,8.90976821192053,8.600579470198676,11.019453642384105,1.3311258278145695
28581,11.435917721518987,10.971518987341772,9.04628164556962,8.902294303797468,8.606803797468354,11.037183544303797,1.2658227848101267
28737,11.489182692307692,10.96474358974359,9.010817307692308,8.900240384615385,8.608173076923077,11.026842948717949,1.2820512820512822
28896,11.461084905660377,10.98938679245283,9.077830188679245,8.952830188679245,8.581367924528301,10.9375,1.2578616352201257
29057,11.496506211180124,10.97166149068323,9.019409937888199,8.90722049689441,8.594332298136646,11.01086956521739,1.2422360248447204
29214,11.44267515923567,10.959394904458598,9.03343949044586,8.869028662420382,8.628980891719745,11.066480891719745,1.2738853503184713
29377,11.441334355828221,10.947469325153374,9.062883435582823,8.887269938650308,8.596625766871165,11.06441717791411,1.2269938650306749
29535,11.485759493670885,10.95490506329114,9.04509493670886,8.902294303797468,8.596123417721518,11.015822784810126,1.259493670886076
29698,11.468174846625766,10.972009202453988,9.01840490797546,8.900306748466258,8.596625766871165,11.044478527607362,1.2331288343558282
29857,11.475235849056604,10.946540880503145,9.046383647798741,8.882075471698114,8.602594339622641,11.047169811320755,1.2578616352201257
30025,11.483258928571429,10.948660714285714,9.062872023809524,8.947172619047619,8.563616071428571,10.994419642857142,1.1904761904761905
30187,11.461805555555555,10.956018518518519,9.064814814814815,8.902777777777779,8.559027777777779,11.055555555555555,1.2345679012345678
30352,11.496590909090909,10.932954545454546,9.05340909090909,8.892045454545455,8.557954545454546,11.067045454545454,1.206060606060606
30517,11.486363636363636,10.9625,9.013636363636364,8.895454545454545,8.585227272727273,11.056818181818182,1.2181818181818183
30685,11.493303571428571,10.945684523809524,9.091145833333334,8.905133928571429,8.5703125,10.994419642857142,1.1904761904761905
30855,11.48014705882353,10.984558823529412,9.033455882352941,8.88639705882353,8.562867647058823,11.052573529411765,1.1764705882352942
31025,11.490073529411765,10.947058823529412,9.072794117647058,8.873897058823529,8.55955882352941,11.056617647058824,1.1764705882352942
31196,11.490131578947368,10.934941520467836,9.061038011695906,8.881578947368421,8.578947368421053,11.053362573099415,1.1695906432748537
31361,11.496590909090909,10.942424242424243,9.078030303030303,8.8375,8.568181818181818,11.077272727272728,1.2121212121212122
31531,11.486764705882353,10.938970588235295,9.065073529411764,8.900367647058824,8.53639705882353,11.072426470588235,1.1705882352941177
31701,11.496691176470588,10.952941176470588,9.047058823529412,8.844117647058823,8.566176470588236,11.093014705882354,1.1823529411764706
31870,11.47337278106509,10.94378698224852,9.049556213017752,8.859467455621301,8.573224852071005,11.100591715976332,1.183431952662722
32047,11.49364406779661,10.953742937853107,9.087570621468927,8.840042372881356,8.53177966101695,11.09322033898305,1.1242937853107344
32221,11.487068965517242,10.944324712643677,9.044181034482758,8.867097701149426,8.561422413793103,11.095905172413794,1.1551724137931034
32390,11.496671597633137,10.9375,9.065828402366863,8.80621301775148,8.539940828402367,11.153846153846153,1.183431952662722
32555,11.486363636363636,10.940530303030304,9.06969696969697,8.864772727272728,8.575,11.063636363636364,1.206060606060606
32721,11.469503012048193,10.952183734939759,9.030873493975903,8.84902108433735,8.56777108433735,11.130647590361447,1.2108433734939759
32901,11.49375,10.952777777777778,9.059722222222222,8.778125,8.546875,11.16875,1.1111111111111112
33077,11.484019886363637,10.9453125,9.067471590909092,8.797230113636363,8.544744318181818,11.161221590909092,1.1363636363636365
33254,11.471398305084746,10.938206214689265,9.096751412429379,8.805084745762711,8.525423728813559,11.163135593220339,1.1242937853107344
33424,11.4875,10.920955882352942,9.078308823529412,8.771323529411765,8.53639705882353,11.205514705882353,1.1823529411764706
33597,11.486994219653178,10.941473988439306,9.06828034682081,8.789378612716764,8.526011560693641,11.1878612716763,1.1560693641618498
33769,11.496729651162791,10.956758720930232,9.07267441860465,8.742005813953488,8.54251453488372,11.189316860465116,1.1627906976744187
33952,11.5,10.941256830601093,9.058743169398907,8.773565573770492,8.52766393442623,11.198770491803279,1.0874316939890711
34126,11.480603448275861,10.941451149425287,9.07794540229885,8.752155172413794,8.529094827586206,11.21875,1.1551724137931034
34296,11.493382352941177,10.941544117647059,9.038602941176471,8.748161764705882,8.55625,11.222058823529412,1.1764705882352942
34470,11.49676724137931,10.952586206896552,9.044181034482758,8.729525862068966,8.529094827586206,11.247844827586206,1.1436781609195403
34645,11.5,10.936428571428571,9.053928571428571,8.728214285714285,8.519285714285715,11.262142857142857,1.1485714285714286
34818,11.5,10.944725433526012,9.045520231213873,8.711343930635838,8.526011560693641,11.272398843930636,1.1560693641618498
35001,11.496926229508198,10.956284153005464,9.052937158469945,8.721311475409836,8.521516393442623,11.251024590163935,1.092896174863388
35172,11.5,10.93421052631579,9.055921052631579,8.720394736842104,8.509868421052632,11.279605263157896,1.1695906432748537
35348,11.490411931818182,10.960227272727273,9.078125,8.726917613636363,8.509588068181818,11.234730113636363,1.1363636363636365
35524,11.484019886363637,10.9375,9.0625,8.694957386363637,8.512784090909092,11.308238636363637,1.1363636363636365
35695,11.5,10.942251461988304,9.061038011695906,8.651315789473685,8.523026315789474,11.322368421052632,1.1695906432748537
35870,11.496785714285714,10.938928571428571,9.065,8.686428571428571,8.528214285714286,11.284642857142858,1.1428571428571428
36048,11.5,10.952949438202246,9.043890449438202,8.705407303370787,8.512640449438202,11.285112359550562,1.1235955056179776
36233,11.49695945945946,10.922972972972973,9.080067567567568,8.648986486486486,8.50304054054054,11.347972972972974,1.0810810810810811
36409,11.487215909090908,10.942116477272727,9.041903409090908,8.659801136363637,8.522372159090908,11.346590909090908,1.1363636363636365
36590,11.49689226519337,10.9375,9.084254143646408,8.695787292817679,8.50310773480663,11.282458563535911,1.1049723756906078
36776,11.475806451612904,10.938844086021506,9.073252688172044,8.678427419354838,8.509072580645162,11.324596774193548,1.075268817204301
36955,11.5,10.94518156424581,9.05167597765363,8.647695530726256,8.506284916201118,11.349162011173185,1.111731843575419
37137,11.496909340659341,10.948145604395604,9.051854395604396,8.651442307692308,8.512362637362637,11.339285714285714,1.098901098901099
37315,11.49683988764045,10.9375,9.046699438202246,8.639044943820224,8.509480337078651,11.370435393258427,1.1292134831460674
37493,11.49683988764045,10.938202247191011,9.052317415730338,8.620084269662922,8.518960674157304,11.373595505617978,1.1179775280898876
37675,11.49381868131868,10.951923076923077,9.038804945054945,8.623626373626374,8.515453296703297,11.376373626373626,1.1043956043956045
37854,11.493715083798882,10.9375,9.059357541899441,8.625698324022347,8.503142458100559,11.380586592178771,1.111731843575419
38033,11.5,10.94518156424581,9.064245810055866,8.631983240223464,8.503142458100559,11.355446927374302,1.1229050279329609
38219,11.490927419354838,10.935147849462366,9.061827956989248,8.61491935483871,8.503024193548388,11.394153225806452,1.075268817204301
38395,11.5,10.95703125,9.0546875,8.609375,8.501065340909092,11.377840909090908,1.1363636363636365
38576,11.49689226519337,10.941988950276244,9.048687845303867,8.633632596685082,8.512430939226519,11.366367403314918,1.1049723756906078
38754,11.481039325842696,10.952949438202246,9.050210674157304,8.594803370786517,8.509480337078651,11.411516853932584,1.1235955056179776
38933,11.490572625698324,10.931913407821229,9.09008379888268,8.578561452513966,8.506284916201118,11.40258379888268,1.1173184357541899
39113,11.48125,10.934375,9.071875,8.596875,8.51875,11.396875,1.1111111111111112
39299,11.5,10.949260752688172,9.053763440860216,8.596774193548388,8.5,11.400201612903226,1.075268817204301
39478,11.5,10.941340782122905,9.064944134078212,8.575418994413408,8.503142458100559,11.415153631284916,1.1173184357541899
39659,11.5,10.95200276243094,9.0417817679558,8.568370165745856,8.50310773480663,11.434737569060774,1.1049723756906078
39848,11.5,10.941798941798941,9.07010582010582,8.55952380952381,8.50297619047619,11.425595238095237,1.0582010582010581
40031,11.48155737704918,10.945013661202186,9.048838797814208,8.582991803278688,8.506147540983607,11.43545081967213,1.092896174863388
40211,11.5,10.942013888888889,9.04861111111111,8.571875,8.503125,11.434375,1.1111111111111112
40394,11.496926229508198,10.945696721311476,9.06045081967213,8.567622950819672,8.503073770491802,11.426229508196721,1.092896174863388
40579,11.5,10.941216216216215,9.064864864864864,8.585135135135134,8.506081081081081,11.402702702702703,1.0810810810810811
40762,11.5,10.931352459016393,9.096311475409836,8.582991803278688,8.503073770491802,11.386270491803279,1.092896174863388
40948,11.5,10.941868279569892,9.058131720430108,8.584677419354838,8.503024193548388,11.412298387096774,1.075268817204301
41130,11.5,10.9375,9.053228021978022,8.54635989010989,8.50618131868132,11.45673076923077,1.098901098901099
