Episodes,B3,B2,Sellers,B1,episode_len
4556,13.570625,14.636875,16.160625,14.831875,10.82
4575,13.5225,14.58,16.41875,15.07875,10.51
4593,13.78375,14.535,16.1625,15.11875,10.45
4612,13.95625,14.46,16.004375,14.979375,10.26
4630,13.995625,14.599375,15.734375,15.270625,10.62
4649,14.025,14.618125,15.583125,14.97375,10.57
4667,14.148125,14.5925,15.453125,15.00625,10.86
4687,14.13375,14.553125,15.44125,15.071875,10.65
4704,14.126875,14.605,15.601875,14.86625,10.8
4724,13.769375,14.61375,15.6275,14.789375,10.8
4750,14.024375,14.74375,15.66625,14.565625,9.84
4767,13.9275,14.77875,15.681875,14.411875,9.83
4792,13.639375,14.879375,16.08125,14.0,9.59
4802,13.644375,14.82125,16.245625,13.88875,10.17
4820,13.9775,14.88875,16.00625,13.7275,10.35
4837,14.066875,14.72625,15.684375,14.1225,11.02
4857,14.010625,14.720625,15.58625,14.4825,11.16
4871,13.859375,14.693125,15.803125,14.244375,11.79
4886,13.935,14.644375,15.42625,14.594375,12.34
4905,13.8875,14.749375,15.18625,15.176875,11.67
4921,13.770625,14.81375,15.435,14.980625,11.73
4939,13.708125,14.981875,15.32625,14.98375,11.83
4962,13.79,14.930625,15.168125,15.11125,11.12
4977,13.89375,14.89375,15.069375,15.143125,11.43
4989,13.910625,14.95375,15.0075,14.528125,11.73
5005,13.985625,14.866875,14.933125,14.414375,11.8
5026,13.88625,14.863125,14.888125,14.5625,11.49
5045,14.063125,14.861875,14.798125,14.476875,11.43
5061,13.98375,14.789375,15.02125,14.405625,12.12
5075,13.73125,14.801875,15.15875,14.308125,12.29
5091,13.7325,14.768125,15.22875,14.870625,11.61
5111,13.8825,14.75125,15.465625,14.700625,11.29
5129,13.93125,14.7675,15.40875,14.8925,11.35
5143,13.76625,14.859375,15.39625,14.378125,12.04
5161,13.825,14.920625,15.284375,14.37,11.94
5177,14.2275,14.930625,14.8075,14.434375,11.86
5196,14.280625,14.8975,14.796875,14.625,11.61
5210,14.125,14.88875,14.96875,14.6175,12.01
5225,14.199375,14.8925,14.935,14.373125,12.46
5241,14.109375,14.985625,14.9,15.005,12.25
5262,14.064375,14.905,15.1875,15.043125,11.78
5281,13.959375,14.975,15.485625,14.98,11.33
5298,13.9225,15.0575,15.220625,14.799375,11.81
5313,13.994375,14.97375,15.454375,14.5775,11.66
5331,14.140625,14.920625,15.40625,14.7325,11.37
5349,14.138125,14.84125,15.56625,14.654375,11.43
5365,14.356875,14.860625,15.28125,14.50125,11.57
5382,14.22875,14.7875,15.3275,14.45625,11.89
5400,14.108125,14.708125,15.699375,14.684375,11.3
5422,13.999375,14.69,15.891875,14.81875,10.86
5441,13.94625,14.66,15.9675,14.42625,10.77
5459,13.825625,14.58375,16.321875,14.06875,10.6
5479,14.103125,14.59,16.45,14.056875,10.52
5501,14.221875,14.404375,16.59375,14.18,9.85
5519,14.12375,14.5025,16.5175,14.05625,10.42
5539,14.0325,14.584375,16.39125,14.591875,10.24
5558,13.988125,14.6125,16.12625,14.873125,9.92
5575,13.85125,14.615625,15.9975,14.735625,10.5
5595,13.7925,14.6425,15.92,14.845,10.54
5614,13.7125,14.704375,15.940625,15.0425,10.56
5635,13.978125,14.509375,16.065625,14.646875,10.54
5655,13.910625,14.579375,16.18,14.13,10.8
5680,13.906875,14.54,16.55125,14.201875,9.72
5702,13.99125,14.55625,16.6025,14.05,9.09
5726,13.916875,14.62125,16.653125,14.20875,8.76
5746,13.8575,14.648125,16.71,14.184375,9.02
5765,13.904375,14.590625,16.8825,14.2225,9.05
5785,13.940625,14.569375,16.7425,14.3475,9.26
5804,13.976875,14.545,16.741875,14.33625,9.77
5822,13.999375,14.52625,16.64875,14.225625,10.27
5845,14.03,14.505625,16.364375,14.5,10.13
5869,14.15125,14.53625,16.0675,14.645,9.63
5887,14.229375,14.39,16.266875,14.11375,9.74
5908,14.233125,14.409375,16.209375,14.148125,9.51
5928,14.346875,14.42125,16.085625,13.94625,9.53
5950,14.276875,14.355,16.334375,14.03375,9.5
5963,14.304375,14.221875,16.3375,13.73625,10.22
5986,14.360625,14.075625,16.50375,14.06,10.05
6010,14.318125,14.105625,16.385,14.39125,9.66
6042,14.44125,14.29625,16.328125,14.334375,8.59
6061,14.43875,14.311875,16.438125,14.21125,8.58
6082,14.325,14.525625,16.659375,14.09,8.2
6103,14.33,14.549375,16.7375,14.183125,8.28
6118,14.400625,14.54875,16.40875,13.841875,9.42
6141,14.326875,14.450625,16.48625,13.93625,10.07
6165,14.418125,14.4475,16.426875,14.1075,9.56
6190,14.54,14.498125,16.063125,14.29875,9.26
6209,14.54625,14.430625,16.284375,14.33875,9.1
6235,14.756875,14.4475,16.1525,14.443125,8.38
6257,14.666875,14.3325,16.16625,14.434375,8.57
6279,14.55,14.306875,16.216875,14.12625,8.87
6304,14.515625,14.29625,16.075,14.113125,8.53
6330,14.355,14.39625,16.05375,14.395,8.45
6353,14.37625,14.38125,16.4125,14.23,8.25
6371,14.376875,14.375,16.41625,14.631875,8.56
6387,14.376875,14.286875,16.45,14.68625,9.24
6414,14.441875,14.311875,16.49875,14.7475,9.38
6438,14.508125,14.355,16.33375,14.803125,8.97
6465,14.46375,14.30375,16.551875,14.480625,8.69
6481,14.504375,14.415,16.32,14.360625,8.49
6495,14.4875,14.454375,16.274375,13.98375,9.29
6515,14.445625,14.438125,16.1525,14.16375,9.95
6532,14.340625,14.3475,16.3225,13.989375,10.89
6548,14.42875,14.39875,16.08,14.2925,11.14
6565,14.4625,14.33,15.741875,14.265625,11.88
6587,14.5425,14.423125,15.4225,14.211875,11.44
6601,14.4925,14.29375,15.615625,14.398125,11.57
6615,14.475,14.3275,15.579375,14.018125,11.91
6629,14.519375,14.37875,15.41,13.491875,12.24
6650,14.544375,14.4175,15.1475,13.490625,11.82
6664,14.500625,14.5225,15.09875,13.478125,12.09
6683,14.43875,14.515625,15.076875,13.36875,12.7
6698,14.38375,14.666875,15.089375,13.46,12.07
6712,14.42,14.6,15.015625,13.364375,12.49
6733,14.481875,14.613125,15.264375,13.840625,11.74
6751,14.5675,14.65625,15.2875,13.48875,11.73
6771,14.558125,14.596875,15.5925,13.8525,11.02
6789,14.735625,14.56,15.465625,13.63875,10.83
6803,14.74,14.511875,15.390625,13.1575,11.47
6817,14.724375,14.514375,15.520625,13.240625,11.22
6835,14.793125,14.516875,15.455625,13.034375,11.75
6850,14.838125,14.529375,15.28,13.1525,12.07
6869,14.864375,14.506875,15.111875,12.916875,12.18
6885,14.829375,14.529375,15.11125,13.13,12.31
6909,14.815,14.529375,15.244375,13.41125,11.19
6925,14.834375,14.540625,15.203125,13.421875,11.13
6943,14.769375,14.506875,15.23125,13.4925,11.02
6963,14.760625,14.5125,15.425625,13.30125,10.75
6979,14.81375,14.50125,15.60125,13.08375,10.77
6998,14.886875,14.48,15.50625,13.126875,10.84
7021,14.90875,14.50125,15.511875,13.078125,10.68
7039,14.9075,14.46125,15.808125,13.023125,10.21
7063,14.87375,14.45,15.818125,13.458125,10.01
7079,14.893125,14.4725,15.710625,13.92375,9.89
7100,14.8525,14.500625,15.594375,14.0525,9.91
7116,14.87,14.46125,15.63625,14.0325,10.48
7131,14.796875,14.50375,15.58375,13.915625,11.03
7148,14.775625,14.565,15.47375,14.185625,11.31
7168,14.799375,14.570625,15.28875,13.74125,11.16
7193,14.64375,14.591875,15.513125,13.65125,10.88
7210,14.645625,14.519375,15.5675,13.8675,10.72
7226,14.665625,14.474375,15.53125,13.72875,10.57
7254,14.725,14.43625,15.8925,13.94625,9.43
7289,14.8025,14.41375,15.991875,14.391875,8.29
7322,14.880625,14.505625,16.120625,14.493125,6.31
7350,14.85875,14.55625,16.005,14.58,6.41
7371,14.8025,14.505625,16.151875,14.34,6.71
7397,14.889375,14.47625,16.214375,14.02,7.31
7427,14.7575,14.515625,16.170625,14.15625,7.63
7455,14.785,14.476875,16.201875,13.93625,7.48
7482,14.7325,14.47375,16.16625,14.2275,7.04
7509,14.686875,14.43375,16.37,14.109375,7.44
7539,14.59625,14.43375,16.74375,14.02625,6.78
7568,14.57875,14.523125,16.686875,14.01125,7.28
7599,14.695,14.535,16.725,14.045,6.46
7617,14.685,14.596875,16.628125,13.89,7.28
7650,14.78375,14.54625,16.379375,14.090625,7.09
7678,14.80375,14.50875,16.455,14.0325,7.5
7704,14.799375,14.53125,16.275625,14.19375,7.22
7730,14.81625,14.53,16.33125,14.1225,7.46
7757,14.7625,14.488125,16.435,14.114375,7.48
7787,14.62875,14.46375,16.60625,14.10125,7.56
7823,14.64,14.4525,16.725,14.1825,6.57
7857,14.665,14.426875,16.48125,14.226875,6.07
7893,14.640625,14.42125,16.62125,14.116875,5.64
7928,14.605,14.45625,16.603125,13.935625,5.76
7965,14.59,14.4,16.886875,13.923125,5.57
7997,14.626875,14.45625,16.73625,13.980625,5.78
8036,14.595,14.461875,16.67625,14.266875,5.55
8074,14.524375,14.5125,16.710625,14.2525,5.37
8118,14.524375,14.52375,16.84375,14.108125,5.04
8166,14.721875,14.41125,16.895,13.971875,4.35
8206,14.700625,14.350625,16.865,14.08375,4.6
8253,14.606875,14.32,16.783125,14.29,4.61
8297,14.54375,14.36375,16.879375,14.213125,4.53
8344,14.578125,14.369375,16.930625,14.121875,4.33
8387,14.679375,14.3975,16.830625,14.0925,4.58
8431,14.5775,14.355,16.90625,14.16125,4.45
8477,14.501875,14.29875,16.9825,14.216875,4.4
8524,14.566875,14.335625,16.680625,14.416875,4.46
8572,14.51875,14.2925,16.768125,14.420625,4.15
8626,14.509375,14.263125,17.046875,14.180625,3.86
8683,14.36125,14.210625,17.258125,14.17,3.67
8731,14.52,14.304375,16.9275,14.248125,3.82
8780,14.558125,14.32125,16.73875,14.381875,4.09
8827,14.53125,14.2875,16.79875,14.3825,4.19
8883,14.503125,14.22,17.010625,14.26625,3.87
8936,14.390625,14.19125,17.219375,14.19875,3.57
8995,14.430625,14.224375,17.3125,14.0325,3.55
9050,14.531875,14.22625,17.07875,14.163125,3.49
9104,14.5175,14.233125,16.97125,14.278125,3.74
9159,14.453125,14.179375,17.131875,14.235625,3.69
9219,14.58,14.196875,17.0275,14.195625,3.51
9278,14.544375,14.21625,17.0725,14.166875,3.24
9344,14.546875,14.16,17.18625,14.106875,3.16
9411,14.57375,14.205,17.08125,14.14,2.97
9473,14.58125,14.259375,17.018125,14.14125,3.2
9533,14.4675,14.20875,17.22125,14.1025,3.28
9602,14.336875,14.169375,17.509375,13.984375,2.96
9666,14.4225,14.15625,17.45875,13.9625,3.08
9729,14.440625,14.153125,17.369375,14.036875,3.19
9792,14.386875,14.2025,17.31875,14.091875,3.12
9854,14.518125,14.23125,17.1725,14.078125,3.18
9918,14.538125,14.136875,17.255,14.07,3.15
9987,14.544375,14.180625,17.23125,14.04375,3.02
10061,14.548125,14.23125,17.175625,14.045,2.71
10126,14.41625,14.31,17.108125,14.165625,2.98
10193,14.32625,14.12625,17.4,14.1475,3.02
10255,14.515625,14.095,17.211875,14.1775,3.14
10328,14.49875,14.111875,17.28,14.109375,2.88
10399,14.351875,14.188125,17.426875,14.033125,2.82
10473,14.451875,14.18625,17.315625,14.04625,2.77
10540,14.314375,14.158125,17.39375,14.13375,2.82
10606,14.414375,14.0875,17.399375,14.09875,2.92
10679,14.390625,14.15125,17.401875,14.05625,2.74
10747,14.41875,14.146875,17.276875,14.1575,2.83
10812,14.43875,14.1475,17.305,14.10875,2.97
10881,14.501875,14.14,17.326875,14.03125,2.95
10955,14.53375,14.191875,17.225625,14.04875,2.75
11021,14.436875,14.143125,17.431875,13.988125,2.93
11088,14.36375,14.20875,17.4375,13.99,2.91
11156,14.39625,14.14125,17.419375,14.043125,2.96
11222,14.34875,14.11875,17.4225,14.11,2.95
11287,14.400625,14.09875,17.38625,14.114375,2.89
11355,14.36625,14.0875,17.475625,14.070625,2.95
11423,14.31125,14.158125,17.463125,14.0675,2.97
11487,14.31625,14.124375,17.446875,14.1125,3.06
11560,14.42875,14.168125,17.320625,14.0825,2.81
11631,14.344375,14.1625,17.486875,14.00625,2.79
11699,14.380625,14.13,17.453125,14.03625,2.83
11767,14.27375,14.121875,17.59375,14.010625,3.09
11831,14.324375,14.101875,17.515625,14.058125,3.09
11907,14.41125,14.08,17.4225,14.08625,2.81
11981,14.375,14.09625,17.48875,14.04,2.64
12047,14.344375,14.061875,17.564375,14.029375,2.96
12120,14.380625,14.061875,17.624375,13.933125,2.87
12198,14.3325,14.1075,17.6325,13.9275,2.71
12265,14.26,14.090625,17.634375,14.015,2.83
12339,14.33625,14.16375,17.445625,14.054375,2.7
12414,14.215,14.035625,17.75125,13.998125,2.8
12488,14.25125,14.101875,17.5825,14.064375,2.82
12564,14.29625,14.085,17.621875,13.996875,2.66
12650,14.394375,14.101875,17.42125,14.0825,2.38
12727,14.19375,14.0825,17.740625,13.983125,2.44
12805,14.346875,14.05625,17.5925,14.004375,2.53
12875,14.255625,14.0325,17.661875,14.05,2.88
12956,14.27375,14.11625,17.5675,14.0425,2.56
13033,14.279375,14.068125,17.694375,13.958125,2.48
13122,14.28,14.10375,17.609375,14.006875,2.32
13202,14.2275,14.10125,17.618125,14.053125,2.42
13279,14.26125,14.1075,17.58875,14.0425,2.59
13362,14.195,14.07375,17.74375,13.9875,2.41
13439,14.248125,14.113125,17.564375,14.074375,2.59
13518,14.16125,14.068125,17.713125,14.0575,2.6
13602,14.32125,14.085,17.575625,14.018125,2.5
13678,14.259375,14.08125,17.614375,14.045,2.52
13754,14.31,14.0675,17.5775,14.045,2.57
13825,14.245625,13.994375,17.71375,14.04625,2.75
13900,14.171875,14.071875,17.745,14.01125,2.7
13978,14.235625,14.11875,17.68125,13.964375,2.57
14054,14.278125,14.085,17.6975,13.939375,2.64
14125,14.153125,14.065625,17.856875,13.924375,2.72
14200,14.23875,14.068125,17.588125,14.105,2.74
14260,14.246875,14.061875,17.604375,14.086875,3.06
14327,14.285,14.073125,17.575625,14.06625,3.12
14403,14.27625,14.123125,17.471875,14.12875,2.74
14456,14.211875,14.113125,17.55,14.125,3.28
14525,14.085625,14.090625,17.80375,14.02,3.16
14595,14.220625,14.095,17.695,13.989375,2.8
14658,14.13625,14.0725,17.773125,14.018125,3.23
14721,14.17875,14.090625,17.675,14.055625,3.06
14786,14.27375,14.085,17.610625,14.030625,3.18
14854,14.371875,14.085,17.61625,13.926875,2.91
14930,14.338125,14.079375,17.5425,14.04,2.73
15002,14.195625,14.08375,17.681875,14.03875,2.66
15071,14.155625,14.066875,17.815,13.9625,2.91
15147,14.120625,14.07375,17.758125,14.0475,2.8
15212,14.18875,14.085,17.67125,14.055,2.83
15284,14.224375,14.0625,17.6325,14.080625,2.8
15352,14.2225,14.1075,17.58125,14.08875,2.93
15432,14.22875,14.090625,17.66125,14.019375,2.48
15500,14.3075,14.079375,17.615625,13.9975,2.81
15572,14.22625,14.101875,17.57375,14.098125,2.85
15642,14.225625,14.113125,17.588125,14.073125,2.86
15715,14.223125,14.101875,17.59375,14.08125,2.72
15794,14.24,14.101875,17.55875,14.099375,2.47
15872,14.256875,14.079375,17.575625,14.088125,2.61
15937,14.2175,14.085,17.620625,14.076875,2.84
16016,14.17875,14.101875,17.660625,14.05875,2.59
16095,14.25375,14.101875,17.575625,14.06875,2.51
16175,14.2875,14.075625,17.604375,14.0325,2.58
16248,14.18375,14.0475,17.67875,14.09,2.68
16327,14.23875,14.090625,17.528125,14.1425,2.49
16411,14.223125,14.065625,17.646875,14.064375,2.36
16494,14.196875,14.09375,17.661875,14.0475,2.34
16577,14.23125,14.034375,17.681875,14.0525,2.46
16655,14.161875,14.09625,17.71625,14.025625,2.55
16736,14.1925,14.07375,17.710625,14.023125,2.54
16815,14.22375,14.090625,17.659375,14.02625,2.54
16900,14.291875,14.101875,17.59875,14.0075,2.35
16985,14.2875,14.079375,17.629375,14.00375,2.39
17075,14.21625,14.068125,17.753125,13.9625,2.23
17166,14.248125,14.075625,17.639375,14.036875,2.22
17245,14.20625,14.08125,17.70875,14.00375,2.46
17324,14.231875,14.08375,17.600625,14.08375,2.65
17401,14.166875,14.078125,17.6825,14.0725,2.6
17484,14.2175,14.079375,17.64,14.063125,2.34
17569,14.206875,14.079375,17.695,14.01875,2.35
17649,14.196875,14.068125,17.7575,13.9775,2.44
17732,14.178125,14.085,17.69875,14.038125,2.44
17821,14.186875,14.0625,17.759375,13.99125,2.25
17907,14.31,14.0625,17.546875,14.080625,2.3
17984,14.27625,14.1175,17.530625,14.075625,2.59
18066,14.229375,14.100625,17.63875,14.03125,2.4
18157,14.215,14.08375,17.648125,14.053125,2.21
18246,14.184375,14.085,17.659375,14.07125,2.24
18321,14.208125,14.079375,17.66625,14.04625,2.54
18401,14.245625,14.101875,17.610625,14.041875,2.47
18485,14.15375,14.085,17.72875,14.0325,2.36
18562,14.259375,14.068125,17.671875,14.000625,2.58
18644,14.2875,14.13,17.59125,13.99125,2.52
18716,14.256875,14.13,17.64875,13.964375,2.66
18795,14.234375,14.085,17.63875,14.041875,2.53
18875,14.256875,14.07375,17.608125,14.06125,2.44
18954,14.265625,14.0625,17.600625,14.07125,2.66
19027,14.220625,14.090625,17.634375,14.054375,2.64
19096,14.195,14.08375,17.655625,14.065625,2.88
19169,14.18375,14.09625,17.680625,14.039375,2.76
19239,14.24875,14.053125,17.61875,14.079375,2.76
19314,14.256875,14.055625,17.7125,13.975,2.84
19380,14.281875,14.07375,17.6175,14.026875,2.82
19458,14.266875,14.113125,17.56375,14.05625,2.72
19530,14.234375,14.085,17.60625,14.074375,2.75
19597,14.231875,14.065625,17.625625,14.076875,2.96
19665,14.32125,14.105,17.494375,14.079375,3.06
19735,14.25125,14.090625,17.5975,14.060625,2.94
19808,14.248125,14.06,17.710625,13.98125,2.74
19866,14.203125,14.065625,17.669375,14.061875,3.19
19932,14.29875,14.09625,17.52,14.085,3.19
19997,14.2875,14.101875,17.576875,14.03375,3.0
20068,14.276875,14.1075,17.586875,14.02875,2.8
20141,14.335625,14.090625,17.4725,14.10125,2.77
20196,14.25125,14.090625,17.5775,14.080625,3.29
20259,14.270625,14.09625,17.57,14.063125,3.33
20320,14.24,14.090625,17.614375,14.055,3.07
20386,14.27375,14.085,17.56125,14.08,3.14
20447,14.225625,14.068125,17.64875,14.0575,3.13
20512,14.195,14.066875,17.6775,14.060625,3.06
20572,14.178125,14.07125,17.7175,14.033125,3.29
20636,14.22,14.095,17.614375,14.070625,3.25
20691,14.256875,14.038125,17.605625,14.099375,3.21
20751,14.2425,14.0325,17.634375,14.090625,3.45
20817,14.16375,14.0725,17.675625,14.088125,3.13
20875,14.195,14.06125,17.644375,14.099375,3.3
20945,14.268125,14.085,17.573125,14.07375,2.98
21007,14.225625,14.113125,17.5325,14.12875,2.95
21077,14.234375,14.079375,17.615625,14.070625,2.94
21140,14.234375,14.079375,17.663125,14.023125,3.02
21202,14.214375,14.085,17.669375,14.03125,3.16
21272,14.179375,14.09625,17.679375,14.045,3.02
21336,14.18625,14.085,17.650625,14.078125,2.95
21398,14.219375,14.090625,17.599375,14.090625,3.18
21460,14.12375,14.068125,17.77375,14.034375,3.24
