Episodes,B3,B2,Sellers,B1,episode_len
2594,11.69625,11.173125,26.490625,10.64,6.1
2631,11.2825,11.37,26.560625,10.786875,6.04
2661,11.01625,11.80125,25.6225,11.56,6.2
2693,10.721875,12.0075,25.695,11.575625,6.09
2724,10.836875,11.878125,26.025,11.26,6.36
2757,11.199375,11.800625,26.321875,10.678125,6.3
2791,11.926875,11.73625,25.7175,10.619375,6.04
2823,12.00875,11.59875,25.571875,10.820625,6.16
2847,11.6575,11.466875,25.761875,11.11375,6.47
2878,11.258125,11.4725,25.98875,11.280625,6.69
2906,11.310625,11.6325,25.693125,11.36375,7.06
2935,11.725625,11.76,25.115625,11.39875,7.02
2966,11.714375,11.919375,24.793125,11.573125,6.75
3000,11.591875,11.8475,24.99875,11.561875,6.64
3025,11.40875,11.763125,25.566875,11.26125,6.7
3047,11.685625,11.549375,25.4425,11.3225,7.31
3072,11.865,11.51125,25.061875,11.561875,7.76
3101,12.330625,11.37375,24.57375,11.721875,7.58
3125,12.566875,11.5375,23.906875,11.98875,8.0
3151,12.32,11.759375,24.2275,11.693125,7.76
3172,12.250625,11.858125,24.085625,11.805625,7.98
3201,12.275,12.01875,24.31,11.39625,8.01
3225,12.125625,12.045,24.146875,11.4825,7.82
3246,12.266875,11.953125,23.903125,11.676875,8.25
3270,12.238125,11.945,23.725625,11.89125,8.09
3296,11.948125,12.083125,23.891875,11.876875,8.43
3323,12.15,12.02,23.6925,12.1375,8.26
3351,12.1675,12.22375,23.523125,12.085625,7.6
3375,12.580625,12.305,23.10375,12.010625,7.35
3397,12.53875,12.185625,23.045,12.230625,7.94
3415,12.385625,12.28125,23.234375,12.09875,8.48
3431,12.375,12.460625,22.724375,12.24,9.55
3450,12.204375,12.103125,23.288125,12.004375,9.96
3476,11.85625,11.918125,23.783125,12.0425,9.91
3499,12.1925,11.733125,23.305625,12.16875,9.66
3522,12.015625,11.685,23.504375,12.195,8.87
3541,12.223125,12.0575,22.714375,12.205,9.12
3556,12.445625,12.001875,22.04625,12.70625,9.65
3573,12.44875,12.04,22.100625,12.410625,10.14
3590,12.281875,11.989375,22.55,11.97875,10.75
3609,12.188125,12.061875,22.740625,12.209375,10.85
3630,12.1775,12.014375,22.564375,12.24375,11.33
3642,12.234375,11.810625,22.598125,11.956875,11.93
3659,12.265625,11.66375,22.625,12.045625,11.66
3677,12.45125,11.909375,22.204375,12.035,11.57
3690,12.51,11.85875,21.898125,12.333125,12.1
3706,12.57375,12.010625,21.9525,12.063125,12.4
3725,12.60875,12.025,21.735625,12.230625,12.34
3750,12.378125,12.36875,22.345625,12.3075,10.97
3775,12.301875,12.335625,22.519375,12.443125,10.0
3795,12.109375,12.416875,22.718125,12.555625,9.31
3810,12.20625,12.124375,23.195625,12.27375,9.69
3823,11.9625,12.05875,23.126875,12.051875,10.21
3842,11.988125,12.10375,22.99,11.918125,10.66
3857,12.253125,12.049375,22.285625,12.211875,11.22
3877,12.11625,11.934375,22.646875,12.1025,11.82
3897,12.120625,12.1025,22.419375,12.1575,11.75
3914,12.24625,12.1225,22.240625,12.790625,11.05
3932,12.46875,12.445625,22.03,12.455625,11.12
3953,12.4925,12.4125,22.2725,12.6225,10.53
3967,12.60875,12.37625,22.148125,12.466875,10.88
3981,12.411875,12.375,22.20875,12.204375,11.43
3999,12.60875,12.523125,21.798125,12.07,11.67
4020,12.554375,12.738125,21.65,11.8575,11.43
4049,12.4575,12.72375,21.5325,12.28625,10.44
4065,12.40875,12.765,21.4475,12.37875,10.07
4082,12.365,12.491875,21.880625,12.6625,9.85
4100,12.19375,12.295625,22.05,12.660625,9.96
4116,12.180625,12.098125,22.439375,12.681875,10.23
4133,12.158125,11.75,22.5425,12.749375,11.37
4151,12.078125,11.619375,22.550625,12.951875,11.45
4170,11.85875,11.888125,22.5025,12.950625,11.66
4187,12.048125,12.008125,22.22625,13.1175,11.45
4205,12.118125,12.08875,22.31375,13.079375,11.45
4223,12.114375,12.3725,22.225,12.888125,11.12
4242,12.326875,12.58375,22.063125,12.82625,11.08
4260,12.355,12.50625,22.174375,12.964375,11.22
4278,12.425,12.5875,21.90875,12.67875,10.87
4298,12.413125,12.644375,21.60875,12.73375,10.7
4313,12.483125,12.395,21.553125,12.76875,10.85
4330,12.595,12.23875,21.48625,12.88,11.21
4344,12.53875,12.18375,21.216875,12.860625,11.88
4362,12.399375,12.09,21.6875,12.423125,11.8
4379,12.353125,11.888125,21.726875,13.031875,11.79
4399,12.30375,11.894375,21.755625,13.04625,11.87
4415,12.14625,12.029375,21.8425,12.981875,11.87
4433,12.0825,12.084375,21.998125,13.035,11.47
4451,12.180625,12.32,21.996875,12.9025,11.03
4471,12.41125,12.17,21.781875,13.036875,10.83
4489,12.46625,12.255625,21.311875,13.16625,11.24
4506,12.55375,12.194375,21.208125,13.44375,11.22
4528,12.668125,12.2375,21.101875,13.5925,10.36
4538,12.5925,12.0675,21.091875,13.448125,11.38
4557,12.469375,11.96,21.104375,13.46625,11.19
4572,12.438125,12.079375,20.835625,13.646875,11.77
4590,12.50375,11.92,21.1425,13.43375,11.91
4605,12.31875,12.053125,21.4475,13.180625,12.05
4623,12.238125,12.06,21.55125,12.950625,12.51
4637,12.375,12.145625,21.354375,13.125,12.28
4651,12.446875,12.39,21.2075,13.155625,12.54
4663,12.530625,12.538125,20.825,12.70625,13.21
4676,12.508125,12.50125,21.09,12.500625,13.63
4692,12.484375,12.429375,21.2475,12.23875,13.75
4708,12.37875,12.32375,21.320625,12.176875,13.56
4725,12.43625,12.27625,21.31375,12.17375,13.36
4737,12.34375,12.375625,21.050625,12.03,14.01
4752,12.33875,12.199375,21.280625,11.78125,13.98
4768,12.351875,12.10375,21.724375,12.02,13.17
4782,12.350625,12.079375,21.558125,12.211875,13.21
4796,12.373125,12.235625,21.015,12.37625,13.67
4812,12.3375,12.246875,21.044375,12.77125,13.49
4828,12.486875,12.245,20.87875,13.189375,13.39
4844,12.395,12.391875,20.828125,12.985,13.14
4856,12.30625,12.320625,20.86375,12.909375,13.59
4872,12.453125,12.355625,20.474375,13.116875,13.24
4884,12.334375,12.32,20.593125,13.3525,13.52
4898,12.394375,12.4425,20.315,13.648125,13.55
4914,12.18375,12.35625,20.84125,13.21875,13.46
4932,12.10375,12.478125,21.046875,13.37125,13.26
4946,12.075625,12.42375,21.088125,13.2125,13.57
4960,12.17125,12.355,21.006875,13.466875,13.63
4974,12.196875,12.33,21.21125,12.861875,13.76
4990,12.420625,12.5375,20.906875,12.535,13.3
5003,12.29625,12.465625,20.95375,12.484375,13.27
5013,12.31375,12.59625,20.785625,12.304375,14.09
5023,12.265,12.518125,20.77375,12.043125,14.82
5034,12.31125,12.6,20.36625,11.9225,15.75
5048,12.353125,12.550625,20.23625,12.06,15.7
5066,12.185625,12.646875,20.4775,12.09,15.0
5078,12.1925,12.55625,20.27,12.58125,15.21
5090,12.079375,12.42375,20.534375,12.5625,15.88
5101,12.14,12.396875,20.3775,12.485625,16.34
5113,12.29375,12.264375,20.23,12.611875,15.82
5126,12.35625,12.39625,20.0575,12.59,15.45
5139,12.38875,12.15375,20.225625,12.631875,15.34
5150,12.380625,12.205625,20.03375,12.58,15.64
5163,12.39875,12.03625,19.954375,12.410625,16.25
5174,12.52,12.155625,19.3125,12.011875,16.98
5187,12.680625,12.139375,19.19875,12.18125,16.56
5201,12.600625,12.176875,19.293125,12.329375,15.88
5214,12.52375,12.3225,19.275625,12.278125,15.77
5224,12.49875,12.254375,19.263125,11.78375,16.2
5242,12.694375,12.56625,18.885625,12.05375,15.17
5256,12.705625,12.565,19.043125,12.28625,15.01
5272,12.4925,12.526875,19.595625,12.785,14.34
5286,12.435,12.436875,19.980625,12.9475,14.1
5299,12.42,12.366875,20.024375,13.38875,14.2
5312,12.48625,12.295,19.905625,13.513125,14.41
5327,12.501875,12.348125,19.904375,14.445625,13.36
5337,12.53125,12.27875,19.90125,14.48875,14.21
5353,12.469375,12.28,19.93625,14.314375,14.47
5364,12.503125,12.1575,19.835,13.704375,14.91
5377,12.479375,12.155625,19.95375,13.41125,15.31
5393,12.681875,12.4775,19.245,13.395625,14.91
5404,12.659375,12.54375,19.45125,13.145625,15.19
5420,12.699375,12.429375,19.573125,13.498125,14.61
5433,12.634375,12.25125,19.63375,13.880625,15.0
5445,12.525,12.396875,19.668125,13.21,15.31
5459,12.6025,12.45875,19.449375,13.489375,15.02
5475,12.663125,12.516875,19.55875,13.46125,14.37
5485,12.506875,12.548125,19.49,13.055,15.04
5499,12.445625,12.268125,19.78875,13.2975,14.84
5511,12.399375,12.43625,19.438125,13.12625,15.11
5526,12.391875,12.46375,19.610625,12.33375,15.21
5541,12.375,12.434375,19.866875,12.52375,14.62
5551,12.39875,12.494375,19.558125,12.54875,15.17
5568,12.553125,12.554375,19.27875,12.81375,14.61
5584,12.67375,12.473125,19.4725,12.780625,14.37
5595,12.725625,12.46375,19.345,12.465625,14.43
5608,12.761875,12.498125,19.20625,12.53375,14.49
5625,12.78125,12.400625,19.164375,12.85375,14.04
5640,12.696875,12.578125,18.980625,12.944375,14.0
5654,12.663125,12.563125,19.131875,12.841875,13.34
5669,12.54375,12.53375,19.515,13.0075,13.71
5683,12.510625,12.611875,19.38,12.6975,14.04
5703,12.455625,12.689375,19.806875,13.448125,12.72
5717,12.463125,12.645625,19.983125,13.108125,13.35
5731,12.4175,12.62125,20.079375,13.281875,13.1
5745,12.46,12.621875,20.19875,13.319375,13.29
5761,12.57625,12.63375,20.280625,13.309375,12.81
5777,12.556875,12.489375,20.1225,13.43125,13.06
5789,12.54875,12.54375,20.034375,13.273125,13.36
5800,12.5975,12.5475,19.555625,12.899375,14.16
5812,12.72875,12.53,19.485625,13.055625,14.73
5827,12.719375,12.5325,19.47,12.678125,14.52
5840,12.760625,12.631875,19.340625,12.466875,14.4
5853,12.70875,12.628125,19.193125,12.47,15.17
5866,12.80375,12.68875,19.031875,12.675625,15.66
5879,12.8075,12.71,18.916875,12.765625,15.58
5892,12.639375,12.67375,19.211875,12.675,15.31
5907,12.46,12.59625,19.38125,12.9625,14.88
5920,12.50375,12.663125,19.214375,13.01875,14.94
5937,12.545625,12.70625,19.199375,13.54875,14.45
5947,12.49875,12.72125,19.266875,13.313125,14.73
5962,12.493125,12.614375,19.35375,13.13875,14.66
5974,12.4525,12.4825,19.595625,13.069375,14.78
5989,12.5475,12.415625,19.671875,13.365,14.59
6001,12.665,12.534375,19.458125,13.1425,14.92
6014,12.696875,12.5975,19.39,13.115625,14.92
6029,12.706875,12.509375,19.584375,13.199375,14.92
6038,12.5675,12.391875,19.801875,12.83875,15.85
6054,12.580625,12.505,19.8325,13.081875,14.92
6072,12.431875,12.683125,19.96625,13.31875,14.27
6086,12.525625,12.743125,19.963125,13.168125,14.24
6103,12.458125,12.864375,20.1875,13.09,13.71
6115,12.454375,12.92625,20.23125,12.588125,13.89
6133,12.466875,13.051875,20.061875,12.619375,12.96
6147,12.601875,13.01875,20.160625,12.81875,12.7
6160,12.5525,12.955,20.14,12.7525,13.42
6174,12.555,12.955,20.038125,12.651875,13.56
6189,12.48375,12.928125,20.18375,12.604375,13.61
6204,12.428125,12.78375,20.190625,12.7975,13.77
6218,12.480625,12.58625,20.348125,13.185,13.51
6232,12.49875,12.489375,20.46125,13.150625,14.03
6248,12.4075,12.435625,20.513125,13.04375,13.71
6259,12.493125,12.25125,20.484375,12.97125,14.25
6274,12.501875,11.95875,20.55125,13.188125,13.97
6288,12.478125,12.148125,20.38375,13.39,14.2
6302,12.52125,12.221875,20.224375,13.6325,14.34
6318,12.47125,12.341875,20.309375,13.6775,14.01
6338,12.418125,12.404375,20.308125,13.669375,13.11
6352,12.466875,12.49625,20.351875,13.485,13.13
6367,12.398125,12.445,20.393125,13.76375,12.92
6380,12.443125,12.64125,20.299375,13.41625,13.11
6397,12.49875,12.544375,20.266875,13.49,12.7
6410,12.430625,12.42875,20.355625,13.185,13.04
6423,12.41125,12.451875,20.214375,13.1225,13.65
6439,12.383125,12.59125,20.064375,13.36125,13.8
6455,12.336875,12.718125,20.208125,13.336875,13.59
6469,12.290625,12.8,20.48125,13.228125,13.72
6484,12.310625,12.815625,20.496875,13.376875,13.66
6498,12.183125,12.799375,20.83375,13.18375,13.7
6511,12.2125,12.82875,20.67375,13.285,13.92
6523,12.208125,12.889375,20.660625,13.441875,14.05
6540,12.261875,12.824375,20.585,13.32875,13.91
6557,12.350625,12.761875,20.46125,13.62625,13.48
6573,12.39,12.645,20.171875,13.793125,13.51
6588,12.500625,12.665625,19.829375,13.804375,13.35
6599,12.544375,12.696875,19.57375,13.385,13.74
6613,12.551875,12.670625,19.7275,13.45,13.68
6627,12.6225,12.75125,19.40625,13.22,13.45
6644,12.59,12.926875,19.3425,13.340625,13.57
6657,12.49875,12.853125,19.521875,13.32625,14.08
6676,12.415625,13.08375,19.67375,13.626875,13.47
6688,12.35,13.178125,19.67875,13.593125,13.91
6704,12.34,13.228125,19.760625,14.07125,13.28
6714,12.44625,13.254375,19.475,13.824375,13.83
6729,12.350625,13.181875,19.855,14.0125,13.71
6743,12.385625,12.985625,20.026875,14.001875,14.11
6755,12.420625,13.0325,19.86,13.886875,14.25
6773,12.415,13.036875,19.89875,13.849375,14.4
6788,12.49375,12.670625,20.04875,13.786875,14.2
6800,12.441875,12.514375,20.0175,13.82625,14.33
6812,12.374375,12.59,19.890625,13.545,14.41
6823,12.408125,12.543125,19.905625,13.343125,14.41
6834,12.3925,12.573125,19.851875,13.1825,14.95
6851,12.335,12.60125,19.840625,13.223125,14.54
6866,12.2875,12.661875,19.970625,13.08,14.33
6879,12.248125,12.746875,19.985625,13.019375,14.92
6893,12.305625,12.7925,19.886875,13.215,15.03
6906,12.29,12.971875,20.16375,13.374375,15.19
6920,12.3225,12.87375,20.205,13.59875,14.6
6938,12.29875,12.883125,20.189375,13.82875,13.46
6956,12.349375,12.806875,20.11625,13.9275,13.53
6972,12.4425,12.7725,19.9175,13.8675,13.36
6989,12.413125,12.669375,19.77,13.7475,12.73
7003,12.410625,12.629375,19.758125,13.801875,12.56
7017,12.365625,12.471875,19.78875,13.77375,12.44
7032,12.309375,12.653125,19.838125,13.599375,12.68
7050,12.385,12.520625,20.071875,13.6225,12.44
7063,12.35375,12.65375,20.015625,13.576875,12.83
7081,12.31,12.5925,20.305,13.7925,13.03
7100,12.35625,12.710625,20.299375,13.83375,12.25
7118,12.444375,12.833125,20.245,13.8775,11.96
7132,12.399375,12.731875,20.2825,13.78625,12.15
7148,12.38125,12.849375,20.08125,13.488125,12.17
7160,12.405,12.8525,20.025625,13.516875,12.58
7177,12.374375,12.771875,20.025625,13.228125,12.35
7190,12.515,12.74,19.8125,13.1325,12.8
7206,12.42125,12.795,19.941875,13.041875,13.39
7219,12.436875,12.70125,20.0475,13.414375,13.67
7238,12.473125,12.82625,19.9875,13.713125,13.07
7254,12.539375,12.725,20.028125,13.7075,13.2
7276,12.515625,12.700625,20.263125,13.920625,11.97
7291,12.391875,12.725625,20.4475,13.635,11.95
7310,12.414375,12.845625,20.149375,13.590625,11.3
7322,12.375,12.743125,20.15,13.331875,11.26
7341,12.265625,12.529375,20.3325,13.4725,11.71
7356,12.186875,12.67625,20.205,13.331875,11.88
7374,12.1475,12.58375,20.165,13.30375,12.26
7389,12.131875,12.5075,20.1875,13.573125,12.19
7405,12.065625,12.4475,20.27875,13.608125,12.55
7418,12.145625,12.351875,20.251875,13.450625,12.82
7431,12.119375,12.52875,20.27,13.281875,13.24
7449,12.22625,12.42,20.125625,13.428125,13.03
7463,12.244375,12.45375,20.259375,13.4425,13.31
7484,12.321875,12.67375,20.033125,13.37125,12.66
7499,12.389375,12.7125,19.928125,13.37,12.58
7515,12.405,12.683125,20.00125,13.510625,12.53
7541,12.44125,12.853125,20.16125,13.944375,10.83
7556,12.471875,12.838125,20.115625,13.774375,10.77
7576,12.45375,12.85875,19.8975,13.59,10.73
7594,12.47625,12.985,19.861875,13.876875,10.63
7615,12.483125,13.01875,19.899375,13.99875,9.87
7631,12.471875,13.11125,19.84625,13.970625,10.54
7650,12.561875,13.045625,19.711875,13.880625,11.01
7671,12.584375,13.085,19.8025,14.128125,10.55
7697,12.545,12.855625,20.134375,14.065,9.72
7713,12.4875,12.80375,20.25125,14.0575,10.23
7733,12.448125,12.825625,20.433125,14.093125,9.66
7750,12.536875,12.870625,20.22625,13.76625,10.01
7774,12.683125,12.8775,20.21625,13.823125,9.74
7794,12.684375,13.113125,19.8675,13.935,10.18
7819,12.753125,13.1275,19.74875,13.970625,9.28
7841,12.709375,13.133125,19.78625,14.17125,9.21
7860,12.6325,13.010625,19.915625,14.44125,9.17
7878,12.558125,12.9575,20.065625,14.41875,9.26
7900,12.431875,12.94625,20.091875,14.13,9.62
7917,12.40375,12.733125,20.0625,14.000625,10.22
7942,12.43,12.8125,20.01875,13.93875,9.72
7961,12.446875,12.945625,19.823125,13.584375,9.81
7979,12.480625,12.96625,19.794375,13.75875,9.93
7998,12.46375,12.955625,19.8475,13.933125,10.25
8012,12.41875,13.025,19.92,14.03625,10.55
8029,12.365,13.165625,20.095625,13.97375,10.93
8045,12.303125,13.24625,20.1525,14.298125,11.48
8068,12.374375,13.2175,20.085,14.323125,11.31
8088,12.37125,13.251875,19.983125,14.19375,10.97
8111,12.42875,13.4025,19.816875,14.151875,10.19
8134,12.52875,13.405,19.601875,14.064375,9.33
8156,12.485,13.326875,19.703125,14.085,8.87
8174,12.45,13.32375,19.72875,14.0975,9.12
8194,12.385625,13.299375,19.7575,13.9575,9.6
8213,12.384375,13.17125,19.864375,13.98,9.74
8237,12.293125,13.14,20.089375,14.0775,9.7
8259,12.36375,13.1875,19.9825,14.06625,9.68
8283,12.365625,13.089375,20.12125,14.22375,9.13
8304,12.3975,13.0125,20.194375,14.195625,8.96
8324,12.40875,13.05125,20.11875,14.22125,8.99
8342,12.401875,13.081875,20.22,14.09625,9.42
8363,12.368125,13.04,20.295625,14.09625,9.73
8381,12.299375,13.105625,20.2675,13.9275,10.18
8401,12.233125,13.18625,20.313125,14.0675,10.22
8417,12.278125,13.205,20.1375,13.979375,10.7
8435,12.300625,13.233125,19.9675,14.09875,10.77
8457,12.271875,13.315,19.93125,14.081875,10.64
8473,12.316875,13.3,19.966875,14.01625,10.71
8496,12.43625,13.268125,19.884375,14.01125,10.51
8520,12.485625,13.325625,19.78625,14.0025,9.65
8542,12.44625,13.27125,19.908125,13.974375,9.19
8559,12.391875,13.243125,19.98875,13.97625,9.48
8587,12.49125,13.34625,19.814375,14.148125,9.04
8604,12.54875,13.285625,19.8175,14.148125,8.89
8622,12.44875,13.285,19.888125,13.778125,9.6
8643,12.444375,13.310625,19.915625,13.729375,9.77
8663,12.44875,13.350625,19.845,13.755625,9.67
8685,12.429375,13.265625,19.934375,13.770625,10.21
8711,12.3875,13.36375,20.03875,14.21,9.27
8733,12.448125,13.356875,19.87625,14.31875,8.63
8757,12.5325,13.371875,19.77125,14.324375,8.57
8779,12.55625,13.446875,19.664375,14.3325,8.64
8801,12.448125,13.435625,19.755625,14.360625,8.98
8825,12.52375,13.368125,19.765,14.343125,8.39
8850,12.5575,13.22625,19.884375,14.331875,8.48
8875,12.553125,13.195,19.95875,14.293125,8.46
8893,12.565625,13.24375,19.891875,14.29875,8.66
8920,12.60125,13.3325,19.755625,14.310625,8.4
8943,12.56375,13.44,19.640625,14.355625,8.69
8965,12.5075,13.480625,19.623125,14.38875,8.76
8992,12.523125,13.479375,19.60875,14.38875,8.19
9017,12.49625,13.44,19.691875,14.371875,8.11
9039,12.63375,13.400625,19.6275,14.338125,8.33
9065,12.729375,13.385,19.530625,14.355,8.05
9090,12.815,13.365625,19.530625,14.28875,8.15
9121,12.745,13.401875,19.541875,14.31125,7.66
9156,12.534375,13.47625,19.778125,14.21125,6.84
9184,12.535625,13.415,19.816875,14.2325,6.44
9213,12.590625,13.455625,19.71625,14.2375,6.57
9242,12.705625,13.41,19.66125,14.223125,6.94
9275,12.665,13.489375,19.645,14.200625,6.5
9303,12.56125,13.45,19.803125,14.185625,6.75
9337,12.636875,13.448125,19.6825,14.2325,6.21
9361,12.6425,13.38875,19.719375,14.249375,6.78
9390,12.580625,13.38,19.813125,14.22625,6.68
9420,12.58,13.430625,19.7025,14.286875,6.88
9450,12.58,13.48625,19.6525,14.28125,7.0
9478,12.528125,13.464375,19.714375,14.293125,6.83
9507,12.48875,13.578125,19.656875,14.27625,6.85
9533,12.554375,13.5375,19.643125,14.265,7.18
9563,12.601875,13.495625,19.68625,14.21625,7.01
9592,12.7125,13.51875,19.546875,14.221875,6.96
9612,12.759375,13.5,19.524375,14.21625,7.73
9635,12.81,13.508125,19.465625,14.21625,7.69
9662,12.790625,13.54,19.41,14.259375,8.06
9682,12.85375,13.55,19.35375,14.2425,8.35
9712,12.78875,13.471875,19.475,14.264375,8.06
9736,12.735625,13.46375,19.44875,14.151875,7.87
9760,12.763125,13.51,19.36375,14.163125,8.21
9783,12.73375,13.455625,19.441875,14.16875,7.92
9804,12.735625,13.456875,19.45,14.1575,8.45
9829,12.653125,13.526875,19.473125,14.146875,8.68
9854,12.733125,13.513125,19.44375,14.31,8.36
9878,12.68625,13.52125,19.4825,14.31,8.49
9908,12.628125,13.5725,19.444375,14.355,7.75
9927,12.641875,13.559375,19.3675,14.23125,8.09
9952,12.594375,13.53875,19.47875,14.188125,8.22
9975,12.54,13.531875,19.545625,14.1825,8.35
9997,12.484375,13.470625,19.701875,14.143125,8.74
10021,12.55,13.421875,19.828125,14.2,8.49
10046,12.59,13.41875,19.765,14.22625,8.65
10069,12.5675,13.461875,19.744375,14.22625,8.59
10092,12.46625,13.5525,19.751875,14.229375,8.28
10114,12.571875,13.554375,19.694375,14.179375,8.6
10136,12.579375,13.52375,19.6025,14.094375,8.71
10159,12.595,13.548125,19.4975,13.959375,8.65
10185,12.735625,13.4825,19.4225,13.959375,8.44
10205,12.74125,13.505,19.31,13.84375,8.95
10229,12.678125,13.575625,19.23,13.91625,8.9
10257,12.588125,13.569375,19.445,14.1975,8.11
10282,12.465,13.505,19.638125,14.191875,8.26
10298,12.471875,13.429375,19.52875,13.77,8.53
10328,12.57375,13.38375,19.50625,13.73625,8.08
10351,12.695625,13.380625,19.45125,13.6725,8.41
10370,12.779375,13.45875,19.28375,13.678125,8.86
10394,12.73,13.55375,19.34,13.97625,8.51
10413,12.715625,13.6125,19.391875,13.88,9.17
10434,12.669375,13.619375,19.360625,13.750625,9.18
10456,12.60375,13.655625,19.331875,13.80875,9.5
10477,12.679375,13.598125,19.334375,13.788125,9.41
10507,12.841875,13.57375,19.181875,14.0025,8.45
10529,12.885625,13.55,19.2475,14.116875,8.4
10548,13.031875,13.520625,19.0825,13.965,8.79
10573,13.0775,13.535,19.01875,13.96875,8.8
10596,12.97125,13.4975,19.244375,14.086875,8.69
10620,12.93375,13.500625,19.318125,14.0475,8.76
10648,12.850625,13.60125,19.3225,14.225625,8.1
10675,12.830625,13.563125,19.38625,14.22,7.8
10697,12.906875,13.56125,19.28375,14.248125,7.75
