Episodes,B3,B2,Sellers,B1,episode_len
4612,13.46375,12.648125,20.505625,13.3825,9.49
4634,13.419375,12.14375,21.00125,13.235625,9.27
4654,13.5325,11.654375,21.430625,13.1825,9.42
4677,13.521875,11.649375,21.359375,13.269375,8.86
4698,13.70375,11.789375,21.2975,13.009375,8.93
4721,13.88875,11.993125,21.01125,13.106875,8.94
4742,13.806875,12.1875,20.818125,13.1875,9.08
4762,13.780625,12.321875,20.58375,13.31375,9.42
4785,13.550625,12.105625,20.7075,13.43625,9.3
4802,13.575625,11.8075,20.48625,13.730625,9.73
4822,13.515,11.8025,20.5425,13.74,9.87
4846,13.295,11.55125,20.809375,13.744375,9.51
4864,12.944375,11.774375,20.700625,13.780625,9.89
4879,13.134375,11.839375,20.4625,13.76375,10.66
4899,13.206875,12.138125,20.574375,13.680625,10.19
4916,13.234375,11.78875,21.04875,13.528125,10.57
4935,13.28375,11.8075,21.00125,13.5075,11.1
4952,13.290625,11.8575,21.13625,13.515625,11.59
4971,13.4775,11.558125,21.469375,13.295,10.86
4993,13.4375,11.541875,21.2825,13.338125,10.63
5008,13.30375,11.4325,21.363125,13.300625,10.98
5023,13.198125,11.600625,21.3,13.30125,11.29
5043,13.32375,11.591875,21.264375,13.22,11.17
5064,13.218125,11.526875,21.413125,13.441875,10.66
5088,13.2925,11.316875,21.53875,13.651875,10.47
5106,13.235625,11.161875,21.91125,13.49125,10.2
5123,13.165625,10.898125,22.04625,13.49,9.91
5136,13.29875,10.83625,22.221875,13.243125,10.66
5151,12.925625,10.9725,22.075625,13.22625,11.43
5165,12.918125,10.983125,22.26625,13.0325,11.75
5182,12.98125,10.993125,22.20875,13.016875,12.6
5195,12.890625,11.160625,21.88375,13.065,13.1
5211,12.7,11.211875,21.766875,13.32125,13.59
5225,12.401875,11.36125,21.621875,13.415,13.63
5238,12.364375,11.356875,21.4625,13.61625,13.75
5255,12.428125,11.25625,21.713125,13.4025,13.44
5273,12.315,11.333125,21.67875,13.273125,13.29
5292,12.4725,11.258125,21.92,13.149375,12.23
5310,12.3275,11.21125,22.324375,12.736875,12.11
5324,12.365,11.13,22.66875,12.63625,12.06
5341,12.150625,11.2275,22.391875,12.83,11.72
5355,12.0525,11.24,22.164375,12.943125,12.22
5374,12.296875,11.184375,21.899375,12.819375,11.85
5393,12.125,11.1225,21.966875,12.585625,11.89
5407,11.810625,11.095625,21.885,12.40875,12.53
5424,12.03875,11.13875,21.716875,12.305625,12.05
5444,12.1825,10.94375,22.169375,12.304375,11.53
5461,12.30125,10.928125,22.301875,12.46875,11.34
5475,12.241875,10.840625,22.60625,12.51125,11.74
5490,12.1525,10.8175,22.865,12.765,12.25
5502,12.386875,10.728125,23.13,12.755,12.82
5520,12.330625,10.73125,23.32875,13.009375,12.5
5537,12.291875,10.799375,23.279375,12.829375,12.7
5554,11.91375,10.843125,23.825,12.618125,13.1
5573,12.006875,10.73625,24.09,12.766875,12.25
5586,12.039375,10.75125,23.9225,12.486875,12.48
5602,11.953125,10.805,23.839375,12.6025,11.92
5616,12.17,10.640625,23.835625,12.55375,12.22
5633,12.35375,10.694375,23.571875,12.38,12.29
5646,12.060625,10.704375,23.315625,12.319375,12.8
5662,12.158125,10.50375,23.308125,12.23,13.12
5678,12.221875,10.543125,23.355625,12.279375,13.34
5696,12.125,10.486875,23.32625,12.461875,12.9
5711,12.228125,10.55125,23.145,12.675625,12.72
5728,12.0225,10.518125,23.51,12.749375,12.68
5746,12.381875,10.6225,23.485625,13.11,12.11
5761,12.00875,10.829375,23.49875,13.263125,12.27
5776,12.07625,10.833125,23.418125,13.2725,12.23
5791,11.92625,10.928125,23.664375,13.28125,12.35
5811,11.926875,11.038125,23.680625,13.154375,12.04
5828,12.08125,11.08625,23.46875,13.16375,11.88
5848,11.763125,11.0775,23.7575,12.801875,11.87
5863,12.069375,10.96625,23.74875,12.615625,11.54
5883,12.020625,10.80875,23.97125,12.399375,11.06
5900,12.1925,10.781875,23.83375,12.391875,11.26
5912,12.109375,10.85,23.575,12.265625,11.93
5931,12.18875,10.87375,23.750625,12.386875,11.39
5950,12.18375,10.8825,23.498125,12.635625,11.86
5965,12.0075,10.914375,23.456875,12.62125,11.68
5980,11.930625,10.95875,23.225,13.085625,12.31
6001,11.825,11.028125,23.41375,13.133125,11.67
6017,12.003125,11.044375,23.3425,13.21,11.45
6034,11.65125,10.938125,23.259375,13.35125,11.45
6057,11.71,10.925625,23.244375,13.12,11.42
6071,11.95875,10.91875,23.33125,13.19125,11.35
6092,12.015625,10.983125,23.1675,13.03375,10.88
6110,11.955,10.925625,23.323125,12.99625,10.84
6132,12.056875,11.069375,23.46625,12.8075,10.5
6151,12.07125,11.111875,23.744375,12.8725,10.45
6172,12.02875,11.18,23.726875,12.664375,9.88
6193,11.89625,11.244375,23.934375,12.725,9.82
6217,12.113125,11.001875,24.04375,12.64125,9.28
6233,12.21625,11.0125,23.956875,12.614375,9.95
6253,12.2025,10.970625,23.940625,12.68625,9.86
6272,12.278125,10.9175,24.0325,12.571875,10.04
6291,12.343125,10.7325,24.165625,12.55875,10.39
6314,12.510625,10.719375,24.038125,12.531875,10.17
6334,12.38375,10.734375,23.94375,12.538125,9.81
6360,12.285625,10.8375,23.97375,12.503125,9.3
6384,12.4475,10.91,23.571875,12.870625,8.64
6406,12.2425,10.945625,23.919375,12.6925,8.76
6427,12.24125,11.153125,23.759375,12.64625,8.47
6452,12.228125,11.189375,23.643125,12.739375,8.57
6479,11.96,11.12125,23.97625,12.7425,8.42
6504,11.9825,10.951875,24.01,12.855625,8.33
6525,12.05625,10.78125,24.155625,13.006875,8.26
6548,11.895625,10.819375,24.195,13.09,8.24
6567,11.785,10.826875,24.1125,12.875625,8.98
6585,11.8475,10.889375,24.048125,12.815,9.55
6604,11.7325,11.01,23.900625,12.756875,9.97
6628,11.588125,10.9575,24.130625,12.52375,9.77
6643,11.738125,10.9875,23.849375,12.225,10.41
6667,11.880625,11.1025,23.8025,12.414375,9.95
6690,11.9625,11.190625,23.91125,12.135625,9.31
6710,12.06125,11.183125,23.94,12.015625,9.58
6730,12.005625,11.0875,24.309375,11.9975,9.69
6746,11.85375,10.996875,24.5,12.049375,9.65
6760,11.959375,10.92375,24.43,11.886875,10.5
6776,12.03,10.82,24.35875,11.79125,11.32
6796,11.98625,10.84625,24.284375,11.883125,11.2
6813,11.833125,10.991875,24.186875,11.788125,11.56
6832,11.9525,10.91875,24.0525,12.07625,11.53
6847,12.005,11.009375,23.870625,12.115,11.75
6867,11.77375,11.08375,24.104375,11.838125,11.18
6886,11.571875,11.1175,24.015625,11.895,11.18
6905,11.618125,11.100625,24.12125,11.96,11.05
6924,11.645,11.19875,24.080625,11.875625,10.82
6942,11.4875,11.186875,24.3,12.025625,10.48
6959,11.60375,11.31125,23.76125,11.52375,10.89
6985,11.549375,11.12125,24.359375,11.77,10.21
7004,11.4725,10.974375,24.63375,11.719375,10.02
7024,11.461875,10.93375,24.4725,11.731875,9.95
7043,11.448125,10.92375,24.4875,11.740625,9.82
7068,11.486875,10.746875,24.88375,12.2825,9.22
7092,11.593125,10.8775,24.5125,12.416875,9.32
7116,11.678125,10.846875,24.5975,12.2775,9.13
7138,11.745625,10.815625,24.6325,12.40625,8.59
7166,11.666875,10.879375,24.611875,12.441875,8.26
7187,11.6675,10.89125,24.6475,12.39375,8.49
7207,11.5425,10.964375,24.53375,12.359375,9.03
7224,11.331875,10.92625,24.5175,12.424375,9.16
7249,11.465625,10.910625,24.41625,12.4075,9.21
7269,11.60125,11.006875,24.305625,12.08625,9.68
7291,11.534375,11.083125,24.2525,12.13,9.52
7314,11.8425,11.164375,24.214375,12.17875,9.15
7331,11.806875,11.175,24.2875,12.330625,9.54
7352,11.83625,11.281875,24.363125,12.31875,9.71
7372,11.8725,11.334375,24.345625,12.4475,9.53
7389,11.99875,11.17125,24.35125,12.47875,10.01
7407,11.92875,11.0675,24.4325,12.37125,10.39
7427,11.78,11.0025,24.6375,12.38,10.42
7450,11.8225,10.995,24.381875,12.400625,10.41
7473,11.873125,10.82625,24.386875,12.51375,9.93
7493,11.885,10.926875,24.323125,12.465,9.62
7515,11.779375,10.899375,24.275,12.64625,9.34
7533,11.97,10.9575,24.02875,12.64375,9.3
7546,11.886875,11.056875,23.84625,12.21,10.16
7567,11.623125,11.13125,24.039375,12.20625,10.47
7589,11.704375,11.031875,23.996875,12.266875,10.34
7608,11.6375,11.03,23.98875,12.34375,10.77
7630,11.699375,10.981875,24.22125,12.4975,10.34
7650,11.61125,10.9425,24.328125,12.918125,9.81
7671,11.750625,10.918125,24.3325,12.79875,9.74
7693,11.795,10.836875,24.386875,12.78125,9.48
7712,11.859375,10.973125,24.2525,12.715,9.69
7732,11.899375,10.890625,24.32375,12.48625,9.88
7750,12.055625,10.856875,24.43375,12.45375,9.89
7772,12.073125,10.895,24.380625,12.45125,9.91
7785,12.1,10.98,24.150625,12.169375,10.7
7807,11.965,10.97625,24.09125,12.1675,10.4
7826,11.7325,10.91375,24.199375,12.354375,10.42
7843,11.65375,10.96125,24.200625,12.384375,10.85
7861,11.495625,11.003125,23.959375,12.541875,11.07
7879,11.339375,11.02875,24.130625,12.50125,10.87
7901,11.60875,10.93,24.30875,12.5525,10.55
7918,11.67625,10.88625,24.245,12.5925,10.97
7939,11.886875,10.87125,24.176875,12.665,10.59
7955,11.6975,10.883125,24.184375,12.435,10.75
7975,11.87125,10.848125,24.18375,12.496875,10.63
7995,11.858125,10.9525,24.08625,12.503125,10.53
8013,11.760625,10.9275,24.13375,12.378125,10.59
8033,11.7125,10.966875,24.173125,12.1475,10.52
8053,11.6275,10.925,24.405,12.2425,10.31
8074,11.65875,10.870625,24.5125,12.158125,10.06
8095,11.615,10.778125,24.580625,12.02625,10.11
8108,11.526875,10.856875,24.53125,12.085,10.44
8130,11.55875,10.7975,24.558125,12.285625,10.2
8148,11.73625,10.78375,24.408125,12.271875,10.51
8166,11.72625,10.781875,24.34,12.351875,10.88
8186,11.763125,10.833125,24.398125,12.205625,10.67
8206,11.795625,10.765625,24.3925,12.24625,10.4
8221,11.695625,10.7925,24.455,12.056875,10.96
8238,11.82875,10.778125,24.379375,11.81375,11.08
8255,11.630625,10.744375,24.6425,11.9825,11.29
8269,11.619375,10.745625,24.636875,11.598125,11.68
8290,11.445625,10.695,24.578125,11.88125,11.67
8309,11.3925,10.5925,24.735625,12.079375,11.52
8329,11.494375,10.588125,24.68375,12.23375,10.88
8347,11.43375,10.64,25.014375,12.311875,10.78
8366,11.465625,10.679375,25.15625,12.49875,10.27
8381,11.41375,10.6825,25.188125,12.315625,10.68
8395,11.351875,10.7975,25.07125,12.179375,11.6
8417,11.34875,10.846875,25.0725,12.131875,11.21
8436,11.34,10.824375,24.970625,12.065,11.04
8456,11.23375,10.789375,24.834375,12.1425,10.99
8473,11.295,10.790625,24.89125,12.023125,10.95
8494,11.3925,10.730625,24.795625,12.08125,9.98
8512,11.3875,10.71375,24.819375,12.079375,10.22
8530,11.42125,10.7825,24.589375,12.006875,10.8
8552,11.4875,10.9075,24.465625,12.139375,10.48
8567,11.505625,10.994375,24.339375,12.160625,10.7
8586,11.4125,11.05625,24.460625,12.270625,10.79
8613,11.349375,11.164375,24.566875,12.519375,9.77
8635,11.324375,11.15,24.8275,12.498125,9.58
8656,11.26375,10.936875,25.01625,12.383125,9.64
8671,11.30375,10.934375,24.9425,12.419375,9.36
8694,11.32375,10.74875,25.019375,12.308125,9.31
8714,11.204375,10.62375,25.190625,12.38125,9.76
8732,11.12875,10.656875,24.97625,12.238125,10.1
8757,11.1875,10.708125,24.95,12.354375,9.78
8770,11.108125,10.625625,25.02625,12.24,10.03
8791,11.106875,10.6875,25.010625,12.395,10.21
8808,11.1925,10.72,24.901875,12.185625,10.74
8834,11.24,10.855,24.914375,12.190625,9.9
8852,11.095625,10.866875,24.96125,12.07625,10.6
8866,10.97625,10.955625,24.93125,12.336875,10.74
8890,10.96875,10.949375,25.055625,12.22625,10.23
8908,10.88375,10.88875,25.161875,12.465625,10.27
8923,10.794375,10.86125,25.325,12.419375,10.7
8941,10.70375,10.79375,25.386875,12.515625,11.34
8960,10.864375,10.696875,25.6025,12.63625,10.78
8979,10.835,10.708125,25.518125,12.53875,10.92
9000,10.81125,10.909375,25.36125,12.318125,10.69
9017,10.88,10.845625,25.341875,12.1325,10.65
9033,11.126875,10.91875,24.999375,11.955,11.0
9051,11.2275,10.8725,25.08875,11.81125,11.16
9072,11.291875,10.931875,25.06625,11.91,10.83
9093,11.27625,10.885625,24.973125,11.865,10.75
9110,11.43125,10.931875,24.72375,12.113125,10.78
9122,11.44375,10.97,24.7,12.28625,11.41
9141,11.3125,11.021875,24.755,12.510625,11.01
9159,11.31,11.0625,24.67125,12.35625,11.18
9181,11.476875,11.09,24.505,12.328125,11.14
9201,11.475,11.125,24.676875,12.523125,10.93
9218,11.51125,11.1275,24.44375,12.3175,10.73
9238,11.53,11.054375,24.500625,12.115,10.11
9256,11.570625,11.1275,24.4125,12.289375,10.4
9275,11.569375,11.13625,24.2625,12.431875,10.4
9292,11.58125,11.08,24.184375,12.154375,10.89
9311,11.533125,11.01,24.435625,12.02125,10.9
9335,11.735,11.00875,24.195625,12.060625,10.55
9351,11.6925,11.03125,24.178125,12.298125,10.56
9370,11.70375,11.07625,24.299375,12.120625,10.59
9392,11.778125,11.16625,24.306875,12.34875,9.99
9413,11.7625,11.218125,24.375,12.444375,9.78
9433,11.708125,11.31375,24.565625,12.4125,10.12
9455,11.87,11.353125,24.388125,12.38875,9.59
9482,11.901875,11.293125,24.29,12.515,9.15
9501,11.931875,11.360625,24.188125,12.519375,9.1
9517,11.93875,11.270625,24.288125,12.5025,9.6
9538,11.904375,11.148125,24.3575,12.59,9.6
9561,11.963125,11.024375,24.49375,12.51875,9.59
9579,11.899375,11.05625,24.588125,12.45625,10.09
9602,11.959375,10.926875,24.714375,12.399375,9.81
9626,11.89,11.0325,24.585625,12.491875,8.96
9647,11.869375,11.13375,24.458125,12.53875,9.08
9672,12.009375,11.155,24.330625,12.505,8.62
9692,12.0,11.239375,24.159375,12.40125,8.79
9718,12.0225,11.250625,24.118125,12.40875,8.58
9743,12.0625,11.225,24.126875,12.385625,8.11
9769,12.025625,11.288125,24.1,12.38625,8.21
9793,12.08375,11.27125,24.0425,12.4025,7.83
9823,12.229375,11.254375,23.9775,12.33875,7.62
9845,12.175,11.29125,24.01625,12.3175,7.77
9863,12.163125,11.28,23.843125,12.31375,8.59
9884,12.12,11.34625,23.85375,12.48,8.58
9906,11.98625,11.306875,23.995625,12.51125,9.14
9927,12.06,11.19875,24.115625,12.425625,9.61
9954,12.110625,11.215625,24.138125,12.335625,9.42
9972,12.025,11.25375,24.221875,12.299375,9.14
9990,12.175625,11.113125,24.348125,12.163125,9.5
10016,12.12875,11.178125,24.2075,12.285625,9.18
10036,12.0525,11.25375,24.17625,12.3175,9.31
10058,12.113125,11.225625,24.07375,12.3875,9.48
10078,12.215625,11.340625,23.87375,12.37,9.06
10097,12.405,11.295625,23.7375,12.361875,9.51
10118,12.3975,11.355625,23.61875,12.228125,9.58
10137,12.338125,11.41625,23.6575,11.988125,9.91
10159,12.215,11.388125,23.7075,12.089375,9.85
10184,12.180625,11.3825,23.710625,12.32625,9.2
10201,12.219375,11.4975,23.661875,12.22125,9.42
10220,12.274375,11.42875,23.815625,12.28125,9.88
10238,12.354375,11.2825,23.920625,12.4425,9.84
10256,12.355625,11.33875,23.8125,12.293125,10.23
10280,12.23125,11.3275,24.003125,12.038125,10.34
10297,12.216875,11.1675,24.125625,12.09,10.58
10315,12.249375,11.104375,24.17,11.87625,10.44
10337,12.114375,11.205625,24.03375,11.84625,10.11
10358,12.1075,11.1775,24.198125,12.116875,9.67
10381,12.269375,11.194375,24.035,12.10125,9.9
10400,12.180625,11.194375,24.25,12.175,9.41
10417,12.079375,11.26875,24.14,12.311875,9.82
10435,12.24125,11.19,24.206875,12.361875,10.15
10458,12.211875,11.128125,24.323125,12.136875,10.04
10478,12.260625,11.055,24.358125,12.12625,10.26
10495,12.238125,11.13375,24.28625,12.141875,10.18
10518,12.248125,11.195625,24.289375,11.866875,9.99
10537,12.225625,11.28,24.35375,11.940625,9.67
10555,12.2625,11.229375,24.469375,11.83875,10.39
10574,12.210625,11.15625,24.5025,11.730625,10.18
10591,12.348125,10.99875,24.7275,11.525625,10.6
10606,12.1375,11.004375,24.5675,11.690625,10.99
10626,12.339375,10.936875,24.5125,11.61125,11.19
10641,12.354375,10.8975,24.40625,11.541875,11.55
10659,12.28875,11.004375,24.168125,11.53875,11.6
10675,12.141875,11.0325,24.149375,11.67625,11.74
10694,11.8825,11.195625,23.82125,11.700625,11.67
10708,12.05875,11.1,23.950625,11.490625,11.71
10724,11.935,11.116875,23.706875,11.64125,12.26
10744,11.94375,11.15625,23.798125,11.701875,11.75
10764,12.1825,11.091875,23.805625,11.72,11.3
10786,12.35,11.1425,23.9725,11.735,10.57
10804,12.441875,11.0975,23.92875,11.731875,11.03
10827,12.618125,11.215625,24.000625,11.765625,9.52
10840,12.5975,11.148125,23.925,11.729375,10.34
10856,12.453125,11.263125,23.77375,11.71,10.99
10876,12.64125,11.296875,23.84,11.621875,10.74
10896,12.75625,11.22375,23.956875,11.463125,10.88
10922,12.68625,11.33625,23.9925,11.585,10.56
10941,12.63625,11.29125,24.019375,11.453125,9.96
10965,12.74625,11.184375,24.194375,11.475,9.08
10989,12.688125,11.229375,24.140625,11.541875,8.78
11008,12.508125,11.240625,24.195,11.45625,9.07
11027,12.463125,11.330625,24.07125,11.535,9.37
11048,12.35,11.26875,24.246875,11.734375,9.42
11069,12.349375,11.240625,24.29,11.72,9.73
11084,12.348125,11.229375,24.254375,11.768125,10.2
11104,12.22125,11.263125,24.2425,11.873125,10.43
11126,12.439375,11.139375,24.380625,11.840625,10.13
11149,12.449375,11.161875,24.381875,11.806875,9.84
11170,12.42375,11.308125,24.29125,11.776875,9.83
11192,12.471875,11.2575,24.299375,11.77125,9.18
11212,12.331875,11.319375,24.1325,11.81625,9.16
11234,12.398125,11.206875,24.241875,11.753125,9.33
11255,12.336875,11.285625,24.015625,11.761875,9.59
11280,12.4375,11.139375,24.355625,11.6675,8.84
11305,12.379375,11.173125,24.423125,11.624375,9.12
11324,12.371875,11.29125,24.271875,11.665,8.66
11350,12.458125,11.353125,24.4075,11.58125,8.5
11372,12.499375,11.341875,24.35375,11.605,8.42
11402,12.535625,11.38125,24.310625,11.5725,8.2
11425,12.53,11.24625,24.6325,11.59125,7.71
11451,12.38875,11.206875,24.5625,11.641875,7.9
11479,12.285625,11.251875,24.518125,11.744375,7.46
11501,12.05625,11.139375,24.48625,11.718125,8.03
11525,12.170625,11.0775,24.515625,11.63625,8.14
11555,12.1625,11.145,24.66375,11.62875,7.65
11578,12.25,11.045,24.771875,11.533125,8.07
11604,12.444375,11.0675,24.881875,11.60625,7.72
11629,12.480625,11.1575,24.84375,11.518125,7.75
11654,12.554375,11.140625,24.784375,11.520625,8.07
